     Conf.      atom   element    Ref. charge(e)      NN charge(e)          Ref. energy(Ha)            NN energy(Ha)
        29       149         1        0.12362400        0.12684591               0.00000000              19.19554149
        29       150         1        0.14416100        0.14528289               0.00000000              19.19809199
        29       151         8       -0.29913500       -0.29418394               0.00000000             -55.64498044
        29       152         1        0.12335600        0.13683996               0.00000000              19.19677561
        29       153         1        0.13243000        0.13506309               0.00000000              19.19810283
        29       154         8       -0.30035700       -0.29473832               0.00000000             -55.64551366
        29       155         1        0.13548500        0.14096998               0.00000000              19.19832691
        29       156         1        0.12767500        0.12943463               0.00000000              19.19688124
        29       157         8       -0.24391400       -0.23365927               0.00000000             -55.64446029
        29       158         1        0.14384100        0.13380423               0.00000000              19.19732854
        29       159         1        0.15466600        0.15562649               0.00000000              19.20057008
        29       160         8       -0.30081600       -0.31705305               0.00000000             -55.63901892
        29       161         1        0.14243900        0.15242750               0.00000000              19.19747459
        29       162         1        0.13588000        0.14957235               0.00000000              19.19675616
        29       163         8       -0.27503400       -0.29065432               0.00000000             -55.64158512
        29       164         1        0.13973800        0.14188780               0.00000000              19.19754996
        29       165         1        0.14086600        0.13884759               0.00000000              19.19655158
        29       166         8       -0.27336300       -0.28663904               0.00000000             -55.63815997
        29       167         1        0.13975600        0.14909058               0.00000000              19.19763005
        29       168         1        0.14550100        0.14809381               0.00000000              19.19731971
        29       169         8       -0.33066300       -0.34272262               0.00000000             -55.64081757
        29       170         1        0.13803200        0.14444020               0.00000000              19.19870703
        29       171         1        0.12809200        0.13543225               0.00000000              19.19613018
        29       172         8       -0.27083000       -0.27254281               0.00000000             -55.64127142
        29       173         1        0.13624700        0.13248147               0.00000000              19.19722823
        29       174         1        0.12813700        0.13153685               0.00000000              19.19631840
        29       175         8       -0.26925900       -0.27859644               0.00000000             -55.63730043
        29       176         1        0.15432000        0.15662425               0.00000000              19.19827075
        29       177         1        0.14254300        0.14473003               0.00000000              19.19595234
        29       178         8       -0.29014300       -0.28768027               0.00000000             -55.64006793
        29       179         1        0.12515100        0.12392299               0.00000000              19.19572813
        29       180         1        0.13150500        0.14155635               0.00000000              19.19813048
        29       181         8       -0.29525300       -0.29804637               0.00000000             -55.63855901
        29       182         1        0.13223400        0.14877834               0.00000000              19.19737701
        29       183         1        0.13354500        0.13865299               0.00000000              19.19602140
        29       184         8       -0.30930600       -0.28802090               0.00000000             -55.64419606
        29       185         1        0.12553000        0.12596493               0.00000000              19.19703412
        29       186         1        0.12853600        0.13292518               0.00000000              19.19671903
        29       187         8       -0.25422000       -0.26189792               0.00000000             -55.64276988
        29       188         1        0.13528900        0.13250822               0.00000000              19.19771115
        29       189         1        0.14770300        0.14422691               0.00000000              19.19756390
        29       190         8       -0.26667100       -0.27216556               0.00000000             -55.64055891
        29       191         1        0.14228800        0.15075512               0.00000000              19.19805746
        29       192         1        0.13138100        0.12925381               0.00000000              19.19503981
        30         1         8       -0.27131600       -0.28247443               0.00000000             -55.64241294
        30         2         1        0.13733100        0.13908458               0.00000000              19.19724651
        30         3         1        0.12980600        0.12279003               0.00000000              19.19711417
        30         4         8       -0.29409900       -0.29581990               0.00000000             -55.63624196
        30         5         1        0.13894300        0.13356183               0.00000000              19.19633367
        30         6         1        0.14269300        0.14998898               0.00000000              19.19736789
        30         7         8       -0.29931300       -0.29252446               0.00000000             -55.64025569
        30         8         1        0.13940700        0.14301927               0.00000000              19.19737149
        30         9         1        0.13683600        0.13997789               0.00000000              19.19771380
        30        10         8       -0.28037900       -0.30597000               0.00000000             -55.64170514
        30        11         1        0.13515800        0.14433409               0.00000000              19.19733754
        30        12         1        0.14744600        0.15676823               0.00000000              19.19844287
        30        13         8       -0.26635300       -0.27788032               0.00000000             -55.64167669
        30        14         1        0.13675700        0.13276530               0.00000000              19.19574221
        30        15         1        0.16028900        0.15848534               0.00000000              19.19978527
        30        16         8       -0.29320400       -0.29896494               0.00000000             -55.64342319
        30        17         1        0.12114100        0.12741797               0.00000000              19.19717184
        30        18         1        0.11658800        0.13007931               0.00000000              19.19639801
        30        19         8       -0.27853200       -0.28719867               0.00000000             -55.64291247
        30        20         1        0.13440200        0.14368405               0.00000000              19.19722792
        30        21         1        0.14703600        0.15749473               0.00000000              19.19897774
        30        22         8       -0.26817600       -0.26854104               0.00000000             -55.64264594
        30        23         1        0.12416300        0.12380536               0.00000000              19.19558934
        30        24         1        0.14604400        0.14883807               0.00000000              19.19879091
        30        25         8       -0.26967500       -0.27681935               0.00000000             -55.64032064
        30        26         1        0.14170900        0.14439941               0.00000000              19.19700153
        30        27         1        0.13551500        0.14275066               0.00000000              19.19633232
        30        28         8       -0.29588500       -0.29070584               0.00000000             -55.63762962
        30        29         1        0.12973500        0.13328098               0.00000000              19.19459398
        30        30         1        0.14037500        0.15348366               0.00000000              19.19716652
        30        31         8       -0.30806000       -0.29566719               0.00000000             -55.63983175
        30        32         1        0.13462600        0.14347934               0.00000000              19.19645317
        30        33         1        0.13950300        0.14204012               0.00000000              19.19696708
        30        34         8       -0.24828100       -0.24372878               0.00000000             -55.64345227
        30        35         1        0.14698100        0.13776288               0.00000000              19.19724841
        30        36         1        0.14932500        0.14145857               0.00000000              19.19817625
        30        37         8       -0.28665600       -0.29344073               0.00000000             -55.64238410
        30        38         1        0.13861300        0.14576903               0.00000000              19.19844453
        30        39         1        0.12029800        0.12126562               0.00000000              19.19564165
        30        40         8       -0.28211700       -0.28610541               0.00000000             -55.64129044
        30        41         1        0.13795900        0.13596058               0.00000000              19.19573859
        30        42         1        0.14600000        0.14374689               0.00000000              19.19869040
        30        43         8       -0.26986000       -0.27895145               0.00000000             -55.64200537
        30        44         1        0.13404300        0.12815026               0.00000000              19.19688006
        30        45         1        0.15613900        0.14799949               0.00000000              19.19881686
        30        46         8       -0.27588300       -0.27506712               0.00000000             -55.64111873
        30        47         1        0.14424500        0.14521525               0.00000000              19.19792223
        30        48         1        0.14061400        0.13666788               0.00000000              19.19635499
        30        49         8       -0.26959600       -0.27943471               0.00000000             -55.64307554
        30        50         1        0.14015200        0.12989464               0.00000000              19.19579891
        30        51         1        0.15437800        0.15233900               0.00000000              19.19922958
        30        52         8       -0.30731400       -0.29574938               0.00000000             -55.64126754
        30        53         1        0.12691100        0.13332786               0.00000000              19.19648967
        30        54         1        0.12492100        0.13153938               0.00000000              19.19577162
        30        55         8       -0.27150200       -0.28907820               0.00000000             -55.64388580
        30        56         1        0.12278200        0.12064178               0.00000000              19.19660280
        30        57         1        0.13960300        0.14062478               0.00000000              19.20216340
        30        58         8       -0.26168000       -0.26071609               0.00000000             -55.64470150
        30        59         1        0.14763800        0.14077963               0.00000000              19.19874080
        30        60         1        0.13322000        0.12920935               0.00000000              19.19724146
        30        61         8       -0.22801500       -0.23481430               0.00000000             -55.64386977
        30        62         1        0.15715300        0.15132031               0.00000000              19.20003018
        30        63         1        0.14674600        0.14695353               0.00000000              19.19751877
        30        64         8       -0.26577300       -0.25846966               0.00000000             -55.64324395
        30        65         1        0.12905700        0.12573319               0.00000000              19.19653722
        30        66         1        0.14403400        0.13645726               0.00000000              19.19698714
        30        67         8       -0.28019400       -0.27818121               0.00000000             -55.64206015
        30        68         1        0.13365300        0.13246375               0.00000000              19.19707817
        30        69         1        0.14137700        0.13629926               0.00000000              19.19810970
        30        70         8       -0.26034600       -0.24406956               0.00000000             -55.64243045
        30        71         1        0.14623500        0.15208614               0.00000000              19.20052094
        30        72         1        0.13797400        0.13273101               0.00000000              19.19540980
        30        73         8       -0.28407500       -0.26355715               0.00000000             -55.63616203
        30        74         1        0.15838100        0.14963400               0.00000000              19.19689376
        30        75         1        0.15117000        0.14305359               0.00000000              19.19641687
        30        76         8       -0.30499200       -0.31921968               0.00000000             -55.63914833
        30        77         1        0.13204000        0.14445934               0.00000000              19.19648348
        30        78         1        0.12726900        0.13300051               0.00000000              19.19644572
        30        79         8       -0.24106000       -0.24114168               0.00000000             -55.64231181
        30        80         1        0.15434500        0.14473647               0.00000000              19.19826283
        30        81         1        0.14214800        0.13681287               0.00000000              19.19726009
        30        82         8       -0.30106800       -0.27019833               0.00000000             -55.64478618
        30        83         1        0.13329500        0.13875335               0.00000000              19.19847307
        30        84         1        0.11498300        0.10695104               0.00000000              19.19582957
        30        85         8       -0.26290500       -0.26475310               0.00000000             -55.64181777
        30        86         1        0.12449400        0.12595417               0.00000000              19.19618962
        30        87         1        0.13783400        0.14663565               0.00000000              19.19706246
        30        88         8       -0.27343900       -0.27470956               0.00000000             -55.64075955
        30        89         1        0.12652600        0.12515844               0.00000000              19.19620495
        30        90         1        0.13998100        0.13757528               0.00000000              19.19672619
        30        91         8       -0.29172600       -0.28120510               0.00000000             -55.64063970
        30        92         1        0.14636100        0.15329881               0.00000000              19.19907904
        30        93         1        0.13156800        0.13179880               0.00000000              19.19631886
        30        94         8       -0.22783800       -0.23621202               0.00000000             -55.64072144
        30        95         1        0.15763000        0.15454749               0.00000000              19.19898074
        30        96         1        0.16405400        0.14667189               0.00000000              19.19640897
        30        97         8       -0.26354500       -0.26916648               0.00000000             -55.63527071
        30        98         1        0.14980700        0.14677618               0.00000000              19.19589906
        30        99         1        0.15731000        0.15544025               0.00000000              19.19652252
        30       100         8       -0.27048800       -0.28765948               0.00000000             -55.64514000
        30       101         1        0.14786400        0.15793379               0.00000000              19.20029806
        30       102         1        0.14539900        0.13279285               0.00000000              19.19668251
        30       103         8       -0.29903500       -0.29087723               0.00000000             -55.63801522
        30       104         1        0.13665700        0.14189637               0.00000000              19.19748433
        30       105         1        0.13728300        0.14130514               0.00000000              19.19738678
        30       106         8       -0.24587200       -0.25311879               0.00000000             -55.63867750
        30       107         1        0.15444600        0.15468495               0.00000000              19.19800146
        30       108         1        0.15938300        0.14498172               0.00000000              19.19703749
        30       109         8       -0.29261000       -0.29735856               0.00000000             -55.64031965
        30       110         1        0.13940800        0.14389280               0.00000000              19.19763311
        30       111         1        0.14080500        0.14907984               0.00000000              19.19678280
        30       112         8       -0.29415200       -0.30332236               0.00000000             -55.64251257
        30       113         1        0.12689700        0.12546031               0.00000000              19.19560208
        30       114         1        0.13650000        0.15501759               0.00000000              19.19873140
        30       115         8       -0.30364200       -0.30264348               0.00000000             -55.64027931
        30       116         1        0.13242300        0.13254192               0.00000000              19.19471460
        30       117         1        0.13090400        0.13617167               0.00000000              19.19600747
        30       118         8       -0.22164800       -0.18476601               0.00000000             -55.64403346
        30       119         1        0.15888400        0.15360323               0.00000000              19.20030779
        30       120         1        0.13344700        0.12349249               0.00000000              19.19613716
        30       121         8       -0.29236900       -0.28925540               0.00000000             -55.64116139
        30       122         1        0.13467000        0.13885987               0.00000000              19.19689352
        30       123         1        0.12174600        0.11592247               0.00000000              19.19494201
        30       124         8       -0.23253100       -0.25201498               0.00000000             -55.64276092
        30       125         1        0.15894500        0.13730250               0.00000000              19.19979941
        30       126         1        0.13423500        0.13993455               0.00000000              19.19677118
        30       127         8       -0.26589900       -0.27645626               0.00000000             -55.64356725
        30       128         1        0.13633200        0.12848204               0.00000000              19.19563939
        30       129         1        0.14158300        0.15048061               0.00000000              19.20098735
        30       130         8       -0.29845000       -0.29187874               0.00000000             -55.64364990
        30       131         1        0.13947700        0.13293242               0.00000000              19.19855043
        30       132         1        0.14320500        0.13727414               0.00000000              19.19720878
        30       133         8       -0.26593300       -0.26225411               0.00000000             -55.64165853
        30       134         1        0.13451600        0.13472800               0.00000000              19.19675402
        30       135         1        0.14109100        0.13078420               0.00000000              19.19682176
        30       136         8       -0.30516700       -0.30987465               0.00000000             -55.64269891
        30       137         1        0.13124900        0.14385633               0.00000000              19.19893545
        30       138         1        0.12873600        0.12925490               0.00000000              19.19494882
        30       139         8       -0.30828200       -0.30028351               0.00000000             -55.63913678
        30       140         1        0.13316700        0.13797508               0.00000000              19.19699292
        30       141         1        0.12406400        0.13613742               0.00000000              19.19546811
        30       142         8       -0.25977400       -0.27022595               0.00000000             -55.64017843
        30       143         1        0.15377500        0.15198252               0.00000000              19.19725836
        30       144         1        0.14635200        0.14547678               0.00000000              19.19600827
        30       145         8       -0.26890200       -0.27765072               0.00000000             -55.64172198
        30       146         1        0.14238400        0.14692326               0.00000000              19.19767525
        30       147         1        0.15295100        0.14961484               0.00000000              19.19832965
        30       148         8       -0.26560900       -0.27793311               0.00000000             -55.64276606
        30       149         1        0.12884400        0.12732462               0.00000000              19.19651066
        30       150         1        0.14765300        0.14633901               0.00000000              19.19860457
        30       151         8       -0.30344000       -0.30363374               0.00000000             -55.64403713
        30       152         1        0.11508400        0.11940818               0.00000000              19.19571567
        30       153         1        0.12403700        0.13136181               0.00000000              19.19756652
        30       154         8       -0.32316000       -0.32326115               0.00000000             -55.64352889
        30       155         1        0.11794300        0.13072981               0.00000000              19.19694417
        30       156         1        0.11644000        0.11981996               0.00000000              19.19608255
        30       157         8       -0.24061500       -0.23669624               0.00000000             -55.64406309
        30       158         1        0.14040200        0.13304937               0.00000000              19.19685367
        30       159         1        0.15237100        0.15220546               0.00000000              19.20042956
        30       160         8       -0.30745700       -0.31157494               0.00000000             -55.63883055
        30       161         1        0.14358300        0.15647114               0.00000000              19.19839383
        30       162         1        0.12247200        0.13609789               0.00000000              19.19598479
        30       163         8       -0.26818500       -0.30803734               0.00000000             -55.64053653
        30       164         1        0.14159800        0.14782256               0.00000000              19.19790021
        30       165         1        0.13608100        0.13753207               0.00000000              19.19639426
        30       166         8       -0.26050200       -0.25446807               0.00000000             -55.63921858
        30       167         1        0.15384000        0.15050784               0.00000000              19.19858865
        30       168         1        0.15109800        0.14328566               0.00000000              19.19707075
        30       169         8       -0.30930300       -0.32347283               0.00000000             -55.63985279
        30       170         1        0.13199900        0.14491245               0.00000000              19.19800912
        30       171         1        0.12539700        0.13967183               0.00000000              19.19597858
        30       172         8       -0.27291800       -0.27389621               0.00000000             -55.64219471
        30       173         1        0.14056100        0.13482691               0.00000000              19.19739950
        30       174         1        0.12725400        0.13192222               0.00000000              19.19648314
        30       175         8       -0.27560300       -0.27443341               0.00000000             -55.63761506
        30       176         1        0.15706300        0.15731735               0.00000000              19.19826069
        30       177         1        0.13660400        0.14007158               0.00000000              19.19609827
        30       178         8       -0.28586900       -0.28806078               0.00000000             -55.63836091
        30       179         1        0.12146600        0.12558880               0.00000000              19.19582421
        30       180         1        0.12485100        0.11787934               0.00000000              19.19529942
        30       181         8       -0.29071900       -0.28459339               0.00000000             -55.63900100
        30       182         1        0.13935000        0.14871800               0.00000000              19.19734075
        30       183         1        0.14514600        0.14583362               0.00000000              19.19674854
        30       184         8       -0.29540400       -0.28708095               0.00000000             -55.64376032
        30       185         1        0.12481700        0.12360768               0.00000000              19.19685260
        30       186         1        0.13892000        0.14934191               0.00000000              19.19716585
        30       187         8       -0.25982900       -0.27207324               0.00000000             -55.64336271
        30       188         1        0.13702600        0.14181566               0.00000000              19.19775385
        30       189         1        0.14667900        0.14360852               0.00000000              19.19725884
        30       190         8       -0.28153400       -0.27371784               0.00000000             -55.64113342
        30       191         1        0.15129100        0.15307115               0.00000000              19.19842949
        30       192         1        0.13460500        0.13300564               0.00000000              19.19510824
        31         1         8       -0.27332200       -0.27642030               0.00000000             -55.64212903
        31         2         1        0.12842900        0.13004014               0.00000000              19.19690039
        31         3         1        0.12753200        0.12456968               0.00000000              19.19666541
        31         4         8       -0.29267700       -0.28108652               0.00000000             -55.63869875
        31         5         1        0.15181200        0.14129821               0.00000000              19.19713365
        31         6         1        0.15560100        0.14981192               0.00000000              19.19832743
        31         7         8       -0.28396500       -0.28570559               0.00000000             -55.63865158
        31         8         1        0.12947200        0.13871545               0.00000000              19.19718390
        31         9         1        0.14455500        0.15156051               0.00000000              19.19722236
        31        10         8       -0.28066000       -0.29062337               0.00000000             -55.64233562
        31        11         1        0.13867000        0.13314655               0.00000000              19.19639676
        31        12         1        0.14878300        0.15496580               0.00000000              19.19994069
        31        13         8       -0.22200100       -0.23262229               0.00000000             -55.64294494
        31        14         1        0.14494100        0.13876579               0.00000000              19.19631643
        31        15         1        0.16207100        0.15430029               0.00000000              19.19968020
        31        16         8       -0.28712500       -0.28531516               0.00000000             -55.64445591
        31        17         1        0.12393600        0.13517010               0.00000000              19.19791599
        31        18         1        0.11722400        0.12463819               0.00000000              19.19647224
        31        19         8       -0.28132300       -0.28434302               0.00000000             -55.64347906
        31        20         1        0.14000400        0.14331679               0.00000000              19.19758551
        31        21         1        0.15768200        0.15494708               0.00000000              19.19950532
        31        22         8       -0.27536400       -0.26126214               0.00000000             -55.64337613
        31        23         1        0.12451600        0.11184072               0.00000000              19.19552626
        31        24         1        0.14697000        0.15984262               0.00000000              19.20236488
        31        25         8       -0.28251400       -0.28657056               0.00000000             -55.64203221
        31        26         1        0.14319800        0.14562080               0.00000000              19.19942211
        31        27         1        0.13337600        0.13543627               0.00000000              19.19679313
        31        28         8       -0.30925300       -0.31247226               0.00000000             -55.63791991
        31        29         1        0.13497000        0.13272721               0.00000000              19.19555162
        31        30         1        0.15267800        0.15680851               0.00000000              19.19804757
        31        31         8       -0.30600100       -0.30921687               0.00000000             -55.63890736
        31        32         1        0.13381800        0.13916100               0.00000000              19.19580538
        31        33         1        0.13636900        0.14492041               0.00000000              19.19705277
        31        34         8       -0.25546600       -0.23669907               0.00000000             -55.64524557
        31        35         1        0.15317200        0.13775339               0.00000000              19.19786655
        31        36         1        0.14962400        0.15313421               0.00000000              19.19998567
        31        37         8       -0.27946900       -0.27249278               0.00000000             -55.64342983
        31        38         1        0.15373300        0.15087057               0.00000000              19.19983451
        31        39         1        0.13335700        0.12367683               0.00000000              19.19590272
        31        40         8       -0.25701700       -0.25511029               0.00000000             -55.64149347
        31        41         1        0.14493100        0.13346641               0.00000000              19.19677105
        31        42         1        0.14307500        0.14313187               0.00000000              19.19876663
        31        43         8       -0.26656300       -0.27297647               0.00000000             -55.64070782
        31        44         1        0.12076500        0.12157514               0.00000000              19.19581614
        31        45         1        0.14544600        0.14274622               0.00000000              19.19693081
        31        46         8       -0.28033600       -0.27218246               0.00000000             -55.64169179
        31        47         1        0.14516900        0.14423058               0.00000000              19.19894021
        31        48         1        0.14420500        0.13901640               0.00000000              19.19707128
        31        49         8       -0.29753000       -0.30760729               0.00000000             -55.64281585
        31        50         1        0.12908200        0.12269181               0.00000000              19.19517424
        31        51         1        0.14254100        0.15513611               0.00000000              19.19909495
        31        52         8       -0.30509300       -0.28663674               0.00000000             -55.64036642
        31        53         1        0.12266400        0.13055430               0.00000000              19.19619998
        31        54         1        0.11752600        0.11531035               0.00000000              19.19477349
        31        55         8       -0.27759700       -0.29213128               0.00000000             -55.64361375
        31        56         1        0.12223500        0.12092749               0.00000000              19.19688450
        31        57         1        0.14624700        0.14600285               0.00000000              19.20077181
        31        58         8       -0.27137300       -0.26601812               0.00000000             -55.64489303
        31        59         1        0.14727300        0.13985184               0.00000000              19.19803696
        31        60         1        0.14080400        0.13001014               0.00000000              19.19710081
        31        61         8       -0.26587900       -0.25768559               0.00000000             -55.64403640
        31        62         1        0.14585400        0.15267440               0.00000000              19.19934105
        31        63         1        0.12909800        0.12964553               0.00000000              19.19643068
        31        64         8       -0.25292100       -0.25493679               0.00000000             -55.64158145
        31        65         1        0.12455600        0.11662676               0.00000000              19.19565715
        31        66         1        0.13402700        0.12791395               0.00000000              19.19570431
        31        67         8       -0.28036000       -0.27936449               0.00000000             -55.64256101
        31        68         1        0.13979300        0.13813382               0.00000000              19.19862882
        31        69         1        0.14807400        0.14633310               0.00000000              19.19958574
        31        70         8       -0.25463000       -0.25392768               0.00000000             -55.64216839
        31        71         1        0.15272600        0.15245867               0.00000000              19.20083882
        31        72         1        0.13938800        0.12883270               0.00000000              19.19602073
        31        73         8       -0.26782600       -0.26465040               0.00000000             -55.63673441
        31        74         1        0.16014300        0.15036223               0.00000000              19.19658712
        31        75         1        0.15197200        0.14108099               0.00000000              19.19655304
        31        76         8       -0.30109600       -0.31757785               0.00000000             -55.63998020
        31        77         1        0.13172600        0.13341479               0.00000000              19.19601616
        31        78         1        0.13089200        0.13693070               0.00000000              19.19702817
        31        79         8       -0.24002100       -0.25224690               0.00000000             -55.64229906
        31        80         1        0.14764800        0.14567431               0.00000000              19.19759447
        31        81         1        0.15550600        0.14247066               0.00000000              19.19772416
        31        82         8       -0.30468900       -0.29519844               0.00000000             -55.64426549
        31        83         1        0.12998800        0.13379163               0.00000000              19.19743424
        31        84         1        0.11826900        0.12305040               0.00000000              19.19541911
        31        85         8       -0.28207400       -0.29732940               0.00000000             -55.64075037
        31        86         1        0.12036700        0.12560946               0.00000000              19.19616117
        31        87         1        0.11832000        0.12344703               0.00000000              19.19571437
        31        88         8       -0.28355900       -0.28525493               0.00000000             -55.64008426
        31        89         1        0.12808300        0.12849794               0.00000000              19.19597004
        31        90         1        0.13067300        0.13203274               0.00000000              19.19696285
        31        91         8       -0.26950500       -0.26334018               0.00000000             -55.64265394
        31        92         1        0.14205000        0.15212666               0.00000000              19.19890052
        31        93         1        0.14179300        0.13624210               0.00000000              19.19625909
        31        94         8       -0.24927200       -0.24261388               0.00000000             -55.64053685
        31        95         1        0.15636700        0.15436956               0.00000000              19.20138021
        31        96         1        0.15438000        0.14289667               0.00000000              19.19698443
        31        97         8       -0.28741800       -0.28316761               0.00000000             -55.63644909
        31        98         1        0.14969800        0.13969882               0.00000000              19.19680781
        31        99         1        0.16808100        0.16109453               0.00000000              19.19983327
        31       100         8       -0.25392300       -0.26713967               0.00000000             -55.64464909
        31       101         1        0.16181900        0.16145035               0.00000000              19.20245957
        31       102         1        0.13884700        0.12690381               0.00000000              19.19623912
        31       103         8       -0.27066200       -0.27374720               0.00000000             -55.63882628
        31       104         1        0.13808900        0.14405937               0.00000000              19.19795786
        31       105         1        0.13939700        0.14490811               0.00000000              19.19812452
        31       106         8       -0.24365400       -0.24724060               0.00000000             -55.63837470
        31       107         1        0.15602100        0.15285110               0.00000000              19.19708557
        31       108         1        0.15433300        0.14162088               0.00000000              19.19664524
        31       109         8       -0.30459800       -0.29997215               0.00000000             -55.64165692
        31       110         1        0.13878300        0.14393575               0.00000000              19.19788155
        31       111         1        0.13566700        0.13636810               0.00000000              19.19622279
        31       112         8       -0.26641200       -0.25872387               0.00000000             -55.64354266
        31       113         1        0.13483000        0.12546591               0.00000000              19.19622103
        31       114         1        0.14074400        0.15256595               0.00000000              19.19933592
        31       115         8       -0.31813800       -0.31380541               0.00000000             -55.64115807
        31       116         1        0.13210900        0.13298811               0.00000000              19.19529532
        31       117         1        0.13615900        0.13583307               0.00000000              19.19689728
        31       118         8       -0.22587300       -0.19551287               0.00000000             -55.64298147
        31       119         1        0.15427100        0.14157652               0.00000000              19.19986435
        31       120         1        0.12652500        0.11541593               0.00000000              19.19565161
        31       121         8       -0.28135700       -0.28731673               0.00000000             -55.64210101
        31       122         1        0.12933200        0.13244832               0.00000000              19.19702915
        31       123         1        0.13050100        0.13139584               0.00000000              19.19556866
        31       124         8       -0.24821200       -0.25630917               0.00000000             -55.64534108
        31       125         1        0.16588700        0.15849915               0.00000000              19.20123589
        31       126         1        0.14879500        0.14482680               0.00000000              19.19766891
        31       127         8       -0.29983300       -0.28929032               0.00000000             -55.64518501
        31       128         1        0.13841100        0.12953396               0.00000000              19.19592681
        31       129         1        0.14403100        0.15742693               0.00000000              19.20228761
        31       130         8       -0.27454300       -0.27783256               0.00000000             -55.64088550
        31       131         1        0.13698500        0.14037341               0.00000000              19.19780857
        31       132         1        0.14565900        0.14731523               0.00000000              19.19642731
        31       133         8       -0.25159300       -0.25828340               0.00000000             -55.64093179
        31       134         1        0.13459300        0.13063150               0.00000000              19.19640915
        31       135         1        0.13941000        0.13221272               0.00000000              19.19591389
        31       136         8       -0.30887800       -0.30128524               0.00000000             -55.64212830
        31       137         1        0.13247600        0.15362223               0.00000000              19.19964552
        31       138         1        0.11879700        0.12591179               0.00000000              19.19446889
        31       139         8       -0.30487700       -0.30237286               0.00000000             -55.63909102
        31       140         1        0.12867800        0.13601273               0.00000000              19.19728750
        31       141         1        0.12772400        0.13846894               0.00000000              19.19559673
        31       142         8       -0.27600100       -0.28431288               0.00000000             -55.64124718
        31       143         1        0.15215900        0.14317310               0.00000000              19.19833906
        31       144         1        0.14899000        0.14548683               0.00000000              19.19781872
        31       145         8       -0.28146500       -0.28439742               0.00000000             -55.64288173
        31       146         1        0.14108800        0.14471572               0.00000000              19.19867967
        31       147         1        0.15578500        0.14535263               0.00000000              19.19854799
        31       148         8       -0.25878400       -0.26781584               0.00000000             -55.64302785
        31       149         1        0.13831600        0.13747666               0.00000000              19.19656539
