     Conf.      atom   element    Ref. charge(e)      NN charge(e)          Ref. energy(Ha)            NN energy(Ha)
        90       175         8       -0.26281600       -0.26960375               0.00000000             -55.62649982
        90       176         1        0.14028400        0.13593463               0.00000000              19.18859161
        90       177         1        0.14478000        0.14569390               0.00000000              19.19060408
        90       178         8       -0.29195600       -0.28994190               0.00000000             -55.62584657
        90       179         1        0.14832000        0.14709396               0.00000000              19.19032312
        90       180         1        0.14617000        0.14767662               0.00000000              19.18925857
        90       181         8       -0.31746200       -0.30403547               0.00000000             -55.62579704
        90       182         1        0.13571000        0.12961580               0.00000000              19.19024849
        90       183         1        0.13992100        0.15097913               0.00000000              19.18819696
        90       184         8       -0.26074600       -0.25981462               0.00000000             -55.62670519
        90       185         1        0.15851500        0.13754864               0.00000000              19.19117578
        90       186         1        0.14662700        0.13336309               0.00000000              19.18792358
        90       187         8       -0.32916700       -0.32083680               0.00000000             -55.62485340
        90       188         1        0.11723300        0.11724961               0.00000000              19.18918716
        90       189         1        0.13327200        0.14821024               0.00000000              19.18868590
        90       190         8       -0.24780400       -0.25839329               0.00000000             -55.62461929
        90       191         1        0.14497700        0.13172332               0.00000000              19.18709035
        90       192         1        0.13437000        0.14391332               0.00000000              19.19137448
        91         1         8       -0.30484600       -0.29112588               0.00000000             -55.62444954
        91         2         1        0.13016000        0.13929944               0.00000000              19.18838483
        91         3         1        0.12247100        0.11734601               0.00000000              19.18905482
        91         4         8       -0.28747300       -0.28810745               0.00000000             -55.62525809
        91         5         1        0.13723800        0.14007622               0.00000000              19.18895147
        91         6         1        0.12867700        0.13112519               0.00000000              19.18910969
        91         7         8       -0.22857800       -0.23644669               0.00000000             -55.62272082
        91         8         1        0.13902600        0.14206634               0.00000000              19.18729333
        91         9         1        0.16073700        0.14281114               0.00000000              19.19060766
        91        10         8       -0.27001500       -0.27147581               0.00000000             -55.62528224
        91        11         1        0.14638100        0.15067125               0.00000000              19.19093210
        91        12         1        0.12951600        0.11673718               0.00000000              19.18702070
        91        13         8       -0.29515700       -0.29790983               0.00000000             -55.62502474
        91        14         1        0.14152300        0.15127667               0.00000000              19.18918335
        91        15         1        0.12764400        0.11563525               0.00000000              19.18825750
        91        16         8       -0.32207600       -0.31414091               0.00000000             -55.62586369
        91        17         1        0.11662500        0.12584389               0.00000000              19.18821602
        91        18         1        0.11982100        0.13255889               0.00000000              19.18873166
        91        19         8       -0.29801300       -0.28074203               0.00000000             -55.62541764
        91        20         1        0.12226100        0.13226840               0.00000000              19.18714402
        91        21         1        0.12976800        0.13794739               0.00000000              19.19420107
        91        22         8       -0.24609900       -0.25511023               0.00000000             -55.62597648
        91        23         1        0.14548700        0.15456985               0.00000000              19.19071860
        91        24         1        0.16845800        0.15658687               0.00000000              19.18898432
        91        25         8       -0.27722600       -0.28212066               0.00000000             -55.62696332
        91        26         1        0.14565700        0.15321435               0.00000000              19.18946101
        91        27         1        0.13760300        0.13666520               0.00000000              19.19053995
        91        28         8       -0.25811900       -0.27143692               0.00000000             -55.62643075
        91        29         1        0.15537800        0.14716227               0.00000000              19.18995545
        91        30         1        0.16679400        0.15898562               0.00000000              19.18922825
        91        31         8       -0.24507700       -0.25793590               0.00000000             -55.62315878
        91        32         1        0.14329000        0.14122475               0.00000000              19.18956595
        91        33         1        0.12953200        0.12999524               0.00000000              19.18825066
        91        34         8       -0.29475600       -0.29540067               0.00000000             -55.62564290
        91        35         1        0.14449100        0.14402461               0.00000000              19.19056000
        91        36         1        0.15186900        0.13304612               0.00000000              19.18822067
        91        37         8       -0.24840100       -0.26665603               0.00000000             -55.62630283
        91        38         1        0.15321100        0.14897161               0.00000000              19.19056455
        91        39         1        0.14400900        0.14364657               0.00000000              19.18905191
        91        40         8       -0.25385100       -0.25841856               0.00000000             -55.62551302
        91        41         1        0.14694300        0.15967247               0.00000000              19.18956140
        91        42         1        0.14017000        0.13059611               0.00000000              19.18837073
        91        43         8       -0.29948500       -0.29230345               0.00000000             -55.62490512
        91        44         1        0.15411200        0.15903039               0.00000000              19.18918688
        91        45         1        0.13155300        0.13469875               0.00000000              19.18923833
        91        46         8       -0.30133100       -0.29171332               0.00000000             -55.62351494
        91        47         1        0.13090100        0.11030116               0.00000000              19.18724280
        91        48         1        0.13277500        0.12722601               0.00000000              19.18970115
        91        49         8       -0.25354000       -0.25093353               0.00000000             -55.62247123
        91        50         1        0.13933300        0.12033304               0.00000000              19.18745073
        91        51         1        0.15764200        0.16271013               0.00000000              19.19071522
        91        52         8       -0.26102300       -0.24656432               0.00000000             -55.62468689
        91        53         1        0.13103600        0.13765928               0.00000000              19.18968204
        91        54         1        0.13285900        0.14039743               0.00000000              19.18996057
        91        55         8       -0.29147600       -0.28573770               0.00000000             -55.62482965
        91        56         1        0.14104700        0.12915619               0.00000000              19.18814524
        91        57         1        0.14634900        0.14451164               0.00000000              19.19011849
        91        58         8       -0.25501400       -0.26076196               0.00000000             -55.62603786
        91        59         1        0.15311500        0.14561821               0.00000000              19.19022724
        91        60         1        0.15249200        0.13630721               0.00000000              19.18918326
        91        61         8       -0.28970600       -0.29187529               0.00000000             -55.62639000
        91        62         1        0.12869800        0.13795717               0.00000000              19.19069605
        91        63         1        0.13838900        0.14004207               0.00000000              19.18835740
        91        64         8       -0.27988000       -0.29675162               0.00000000             -55.62217949
        91        65         1        0.12081400        0.12002493               0.00000000              19.18738386
        91        66         1        0.11720200        0.13330838               0.00000000              19.18867497
        91        67         8       -0.26383000       -0.25911175               0.00000000             -55.62295021
        91        68         1        0.13592600        0.13482228               0.00000000              19.18695152
        91        69         1        0.14770800        0.14803427               0.00000000              19.19031222
        91        70         8       -0.25571200       -0.25809278               0.00000000             -55.62372026
        91        71         1        0.12846000        0.12983631               0.00000000              19.18738323
        91        72         1        0.14074400        0.13483027               0.00000000              19.19001452
        91        73         8       -0.28306900       -0.26477739               0.00000000             -55.62683095
        91        74         1        0.14181600        0.13806278               0.00000000              19.19086372
        91        75         1        0.14739000        0.14474087               0.00000000              19.18947358
        91        76         8       -0.25411800       -0.25432837               0.00000000             -55.62558827
        91        77         1        0.14519900        0.14075203               0.00000000              19.18997774
        91        78         1        0.15839300        0.14282845               0.00000000              19.18978743
        91        79         8       -0.27750100       -0.29557385               0.00000000             -55.62481728
        91        80         1        0.13239600        0.13041780               0.00000000              19.18753958
        91        81         1        0.13651700        0.13731463               0.00000000              19.18915440
        91        82         8       -0.28903800       -0.29670831               0.00000000             -55.62446000
        91        83         1        0.14262500        0.14117965               0.00000000              19.18966951
        91        84         1        0.12395700        0.11328937               0.00000000              19.18841490
        91        85         8       -0.32591800       -0.31498296               0.00000000             -55.62445891
        91        86         1        0.12584000        0.12912543               0.00000000              19.18812087
        91        87         1        0.12206500        0.13424319               0.00000000              19.18928660
        91        88         8       -0.24544100       -0.24845580               0.00000000             -55.62652128
        91        89         1        0.15619400        0.13357994               0.00000000              19.18866222
        91        90         1        0.15416000        0.14240013               0.00000000              19.18743037
        91        91         8       -0.23935500       -0.23944697               0.00000000             -55.62519147
        91        92         1        0.15258100        0.15784711               0.00000000              19.19046255
        91        93         1        0.16706000        0.17184656               0.00000000              19.18898038
        91        94         8       -0.27004900       -0.26557305               0.00000000             -55.62491625
        91        95         1        0.14131600        0.14546131               0.00000000              19.18778689
        91        96         1        0.13559700        0.14079695               0.00000000              19.18943589
        91        97         8       -0.28602300       -0.28296463               0.00000000             -55.62578858
        91        98         1        0.13482800        0.14189718               0.00000000              19.19040193
        91        99         1        0.14389000        0.15103554               0.00000000              19.18897775
        91       100         8       -0.28512300       -0.26902251               0.00000000             -55.62478235
        91       101         1        0.12357500        0.12451288               0.00000000              19.18962703
        91       102         1        0.13255000        0.13146643               0.00000000              19.18935751
        91       103         8       -0.27841200       -0.28489232               0.00000000             -55.62612328
        91       104         1        0.13176800        0.14437247               0.00000000              19.19056882
        91       105         1        0.13970100        0.14658211               0.00000000              19.18882737
        91       106         8       -0.25878600       -0.25994823               0.00000000             -55.62465381
        91       107         1        0.14183600        0.14935029               0.00000000              19.18973569
        91       108         1        0.13707600        0.14878449               0.00000000              19.18858016
        91       109         8       -0.28780700       -0.28788731               0.00000000             -55.62513359
        91       110         1        0.13598200        0.12957241               0.00000000              19.19184684
        91       111         1        0.12984400        0.13111717               0.00000000              19.18771585
        91       112         8       -0.31118000       -0.29789804               0.00000000             -55.62506663
        91       113         1        0.13620700        0.14078952               0.00000000              19.18841265
        91       114         1        0.12831600        0.12907555               0.00000000              19.18971371
        91       115         8       -0.31297800       -0.31023165               0.00000000             -55.62609853
        91       116         1        0.13259900        0.15121449               0.00000000              19.18904776
        91       117         1        0.12383200        0.12896196               0.00000000              19.19039708
        91       118         8       -0.28376500       -0.29003574               0.00000000             -55.62604666
        91       119         1        0.13492700        0.13306989               0.00000000              19.19070651
        91       120         1        0.15333700        0.16440096               0.00000000              19.18943275
        91       121         8       -0.30382800       -0.28441668               0.00000000             -55.62666949
        91       122         1        0.14247900        0.15257173               0.00000000              19.18858027
        91       123         1        0.14639000        0.14915522               0.00000000              19.18768833
        91       124         8       -0.24918300       -0.27835009               0.00000000             -55.62419735
        91       125         1        0.14163700        0.13709852               0.00000000              19.18772885
        91       126         1        0.14063800        0.14734912               0.00000000              19.18980923
        91       127         8       -0.29104200       -0.29586391               0.00000000             -55.62377072
        91       128         1        0.14002100        0.13497797               0.00000000              19.18955544
        91       129         1        0.13747200        0.13906874               0.00000000              19.18878176
        91       130         8       -0.30462400       -0.29384271               0.00000000             -55.62579865
        91       131         1        0.14686500        0.11967975               0.00000000              19.18798729
        91       132         1        0.13864200        0.14053111               0.00000000              19.19229906
        91       133         8       -0.25964400       -0.26439904               0.00000000             -55.62670582
        91       134         1        0.14716300        0.15129143               0.00000000              19.18936454
        91       135         1        0.14809600        0.14651942               0.00000000              19.18895714
        91       136         8       -0.32844500       -0.30056558               0.00000000             -55.62481543
        91       137         1        0.12071500        0.13595414               0.00000000              19.18836294
        91       138         1        0.12586200        0.14715637               0.00000000              19.19306880
        91       139         8       -0.28057000       -0.29178829               0.00000000             -55.62685665
        91       140         1        0.13555900        0.13737803               0.00000000              19.18839836
        91       141         1        0.13491000        0.15624138               0.00000000              19.19368545
        91       142         8       -0.27312300       -0.28176425               0.00000000             -55.62411373
        91       143         1        0.13355900        0.13470392               0.00000000              19.18848130
        91       144         1        0.15115300        0.14249824               0.00000000              19.18874079
        91       145         8       -0.26903400       -0.27573330               0.00000000             -55.62635567
        91       146         1        0.14647800        0.14964075               0.00000000              19.18873340
        91       147         1        0.15294300        0.14327248               0.00000000              19.18907098
        91       148         8       -0.30760300       -0.32094991               0.00000000             -55.62397441
        91       149         1        0.12447800        0.14316281               0.00000000              19.18922282
        91       150         1        0.12183000        0.12892427               0.00000000              19.18759137
        91       151         8       -0.28337500       -0.28713251               0.00000000             -55.62713140
        91       152         1        0.14956400        0.15043876               0.00000000              19.18937966
        91       153         1        0.14462500        0.11974488               0.00000000              19.19136827
        91       154         8       -0.30285800       -0.30390948               0.00000000             -55.62360155
        91       155         1        0.12293000        0.13926661               0.00000000              19.19015082
        91       156         1        0.14258300        0.15265359               0.00000000              19.18938916
        91       157         8       -0.27503000       -0.27826344               0.00000000             -55.62660553
        91       158         1        0.15658500        0.15255124               0.00000000              19.18930005
        91       159         1        0.16024700        0.15144835               0.00000000              19.18942729
        91       160         8       -0.27067000       -0.27962004               0.00000000             -55.62662150
        91       161         1        0.14207200        0.15547202               0.00000000              19.18934208
        91       162         1        0.13729400        0.14255317               0.00000000              19.18958652
        91       163         8       -0.24774100       -0.24949746               0.00000000             -55.62609747
        91       164         1        0.15126800        0.15386007               0.00000000              19.18885217
        91       165         1        0.16052200        0.15143937               0.00000000              19.19051400
        91       166         8       -0.27965700       -0.28364586               0.00000000             -55.62577926
        91       167         1        0.14734600        0.13959860               0.00000000              19.18857917
        91       168         1        0.14039000        0.13758802               0.00000000              19.19121208
        91       169         8       -0.27087200       -0.27029836               0.00000000             -55.62723953
        91       170         1        0.14845200        0.14072461               0.00000000              19.19228626
        91       171         1        0.15063800        0.15303220               0.00000000              19.18961685
        91       172         8       -0.30411200       -0.30376507               0.00000000             -55.62456591
        91       173         1        0.12957800        0.12924529               0.00000000              19.18823572
        91       174         1        0.12766300        0.11969373               0.00000000              19.18776251
        91       175         8       -0.27241900       -0.27147594               0.00000000             -55.62611533
        91       176         1        0.14045400        0.14626515               0.00000000              19.18820145
        91       177         1        0.14411200        0.13640831               0.00000000              19.19181982
        91       178         8       -0.28778300       -0.28960700               0.00000000             -55.62631397
        91       179         1        0.14586000        0.14655963               0.00000000              19.19011851
        91       180         1        0.14009100        0.14091724               0.00000000              19.18952129
        91       181         8       -0.29555100       -0.28603174               0.00000000             -55.62656256
        91       182         1        0.14027600        0.13964911               0.00000000              19.18859447
        91       183         1        0.13739600        0.14635680               0.00000000              19.18844418
        91       184         8       -0.26224200       -0.28269102               0.00000000             -55.62624386
        91       185         1        0.13822700        0.15268502               0.00000000              19.19023769
        91       186         1        0.13767600        0.12665470               0.00000000              19.18782753
        91       187         8       -0.33109500       -0.32628736               0.00000000             -55.62437890
        91       188         1        0.11372400        0.11563043               0.00000000              19.18885638
        91       189         1        0.12475600        0.14239555               0.00000000              19.18851451
        91       190         8       -0.24351700       -0.25979109               0.00000000             -55.62512269
        91       191         1        0.15083700        0.13266263               0.00000000              19.18709709
        91       192         1        0.13457700        0.13970044               0.00000000              19.19023448
        92         1         8       -0.30707400       -0.28747719               0.00000000             -55.62449084
        92         2         1        0.12571600        0.14542231               0.00000000              19.18901556
        92         3         1        0.12177700        0.11399691               0.00000000              19.18948295
        92         4         8       -0.31024800       -0.30698332               0.00000000             -55.62438922
        92         5         1        0.13261400        0.14210224               0.00000000              19.18893544
        92         6         1        0.12517600        0.13576215               0.00000000              19.18902398
        92         7         8       -0.24148000       -0.24007942               0.00000000             -55.62369162
        92         8         1        0.14076600        0.13624121               0.00000000              19.18691569
        92         9         1        0.15900500        0.14249877               0.00000000              19.19042514
        92        10         8       -0.29529200       -0.31015245               0.00000000             -55.62549065
        92        11         1        0.13740100        0.15171750               0.00000000              19.19114328
        92        12         1        0.12479400        0.12187013               0.00000000              19.18722376
        92        13         8       -0.29493300       -0.29879106               0.00000000             -55.62579919
        92        14         1        0.14207000        0.15543608               0.00000000              19.18989856
        92        15         1        0.12584800        0.13127666               0.00000000              19.18874876
        92        16         8       -0.32542100       -0.31177137               0.00000000             -55.62585641
        92        17         1        0.11638200        0.13091889               0.00000000              19.18916866
        92        18         1        0.11773600        0.13131005               0.00000000              19.18723469
        92        19         8       -0.30561400       -0.30087023               0.00000000             -55.62461835
        92        20         1        0.11758900        0.12886930               0.00000000              19.18741917
        92        21         1        0.13127000        0.13551049               0.00000000              19.19049135
        92        22         8       -0.24803700       -0.24950354               0.00000000             -55.62528428
        92        23         1        0.13938700        0.15407859               0.00000000              19.19069514
        92        24         1        0.15887000        0.14652328               0.00000000              19.18820819
        92        25         8       -0.27734300       -0.28886452               0.00000000             -55.62651232
        92        26         1        0.14808200        0.15229651               0.00000000              19.18913089
        92        27         1        0.13512900        0.13350966               0.00000000              19.18989264
        92        28         8       -0.24913600       -0.26726474               0.00000000             -55.62644536
        92        29         1        0.15009600        0.14145911               0.00000000              19.19072492
        92        30         1        0.16785800        0.14680719               0.00000000              19.18846579
        92        31         8       -0.26730600       -0.27062856               0.00000000             -55.62447390
        92        32         1        0.15017900        0.14272611               0.00000000              19.19088743
        92        33         1        0.14158800        0.14480103               0.00000000              19.18852856
        92        34         8       -0.29157200       -0.28374968               0.00000000             -55.62569531
        92        35         1        0.15077200        0.15793651               0.00000000              19.19227185
        92        36         1        0.16611600        0.14302286               0.00000000              19.18842106
        92        37         8       -0.25144200       -0.26236266               0.00000000             -55.62704980
        92        38         1        0.15668000        0.15185884               0.00000000              19.19084036
        92        39         1        0.15074900        0.14245485               0.00000000              19.18960466
        92        40         8       -0.24562900       -0.24955847               0.00000000             -55.62541902
        92        41         1        0.15529100        0.16126246               0.00000000              19.18897444
        92        42         1        0.13897100        0.12423004               0.00000000              19.18959729
        92        43         8       -0.27504700       -0.27987064               0.00000000             -55.62434125
        92        44         1        0.14038800        0.14707096               0.00000000              19.18900665
        92        45         1        0.13688800        0.13670067               0.00000000              19.18893537
        92        46         8       -0.28549200       -0.28858870               0.00000000             -55.62425079
        92        47         1        0.13537400        0.13263349               0.00000000              19.18676511
        92        48         1        0.13161700        0.12620477               0.00000000              19.19037937
        92        49         8       -0.26532000       -0.26909769               0.00000000             -55.62327610
        92        50         1        0.13329400        0.12579341               0.00000000              19.18749175
        92        51         1        0.14902500        0.16631047               0.00000000              19.19061067
        92        52         8       -0.27223500       -0.27636238               0.00000000             -55.62438200
        92        53         1        0.13279000        0.14381328               0.00000000              19.18895805
        92        54         1        0.12826700        0.13455146               0.00000000              19.19026094
        92        55         8       -0.29911500       -0.29018952               0.00000000             -55.62554009
        92        56         1        0.13205200        0.12935999               0.00000000              19.18811522
        92        57         1        0.14458800        0.14590304               0.00000000              19.18999328
        92        58         8       -0.25758500       -0.25926294               0.00000000             -55.62644490
        92        59         1        0.15522900        0.14668309               0.00000000              19.19056171
        92        60         1        0.15511900        0.13831108               0.00000000              19.18948529
        92        61         8       -0.27773700       -0.27844769               0.00000000             -55.62662015
        92        62         1        0.14001400        0.14414285               0.00000000              19.18935716
        92        63         1        0.15287200        0.15507053               0.00000000              19.18890157
        92        64         8       -0.27849100       -0.29349486               0.00000000             -55.62326536
        92        65         1        0.12502900        0.12060344               0.00000000              19.18782827
        92        66         1        0.12237000        0.12640942               0.00000000              19.18960934
        92        67         8       -0.26402400       -0.25091887               0.00000000             -55.62315685
        92        68         1        0.12911900        0.14225118               0.00000000              19.18729700
        92        69         1        0.14645300        0.13489542               0.00000000              19.19029523
        92        70         8       -0.25470600       -0.24401391               0.00000000             -55.62390581
        92        71         1        0.13666000        0.13066020               0.00000000              19.18815239
        92        72         1        0.14557600        0.14151077               0.00000000              19.19007837
        92        73         8       -0.26530500       -0.27696256               0.00000000             -55.62566448
        92        74         1        0.13110400        0.13712925               0.00000000              19.19044016
        92        75         1        0.14011700        0.13055359               0.00000000              19.18894334
        92        76         8       -0.24864100       -0.25836416               0.00000000             -55.62514321
        92        77         1        0.13930800        0.13279431               0.00000000              19.18980147
        92        78         1        0.14443700        0.14431076               0.00000000              19.18923372
        92        79         8       -0.27532200       -0.29638454               0.00000000             -55.62473417
        92        80         1        0.13984200        0.13270139               0.00000000              19.18872949
        92        81         1        0.14757600        0.14534779               0.00000000              19.18931467
        92        82         8       -0.27219000       -0.27074464               0.00000000             -55.62452380
        92        83         1        0.14097000        0.14217519               0.00000000              19.19108055
        92        84         1        0.13414100        0.12377332               0.00000000              19.18820229
        92        85         8       -0.31592700       -0.29870194               0.00000000             -55.62395300
        92        86         1        0.12093400        0.12553266               0.00000000              19.18781204
        92        87         1        0.12115200        0.13178549               0.00000000              19.18920957
        92        88         8       -0.23835300       -0.23436290               0.00000000             -55.62628458
        92        89         1        0.15380400        0.14168253               0.00000000              19.18831929
        92        90         1        0.15340200        0.14230392               0.00000000              19.18777661
        92        91         8       -0.24463800       -0.24794190               0.00000000             -55.62570428
        92        92         1        0.15271800        0.16614931               0.00000000              19.19028354
        92        93         1        0.15588100        0.15846526               0.00000000              19.18901661
        92        94         8       -0.26442400       -0.25550201               0.00000000             -55.62450048
        92        95         1        0.13903300        0.14066869               0.00000000              19.18770973
        92        96         1        0.14052900        0.13991332               0.00000000              19.18954659
        92        97         8       -0.27989700       -0.28532394               0.00000000             -55.62509615
        92        98         1        0.13725200        0.14043145               0.00000000              19.18891563
        92        99         1        0.13594800        0.14222517               0.00000000              19.18888327
        92       100         8       -0.27926500       -0.26688758               0.00000000             -55.62593606
        92       101         1        0.13622500        0.14742550               0.00000000              19.19085897
        92       102         1        0.13526200        0.13484356               0.00000000              19.19052762
        92       103         8       -0.27136500       -0.27466340               0.00000000             -55.62647167
        92       104         1        0.13107400        0.14950924               0.00000000              19.19252959
        92       105         1        0.14152700        0.14082765               0.00000000              19.18834297
        92       106         8       -0.26089000       -0.26239337               0.00000000             -55.62376071
        92       107         1        0.13725300        0.13597449               0.00000000              19.18792269
        92       108         1        0.13945600        0.15474885               0.00000000              19.18950739
        92       109         8       -0.29751300       -0.30353378               0.00000000             -55.62581227
        92       110         1        0.13844800        0.13903881               0.00000000              19.19159152
        92       111         1        0.14554900        0.13737870               0.00000000              19.18771857
        92       112         8       -0.31100500       -0.29596534               0.00000000             -55.62523360
        92       113         1        0.12996400        0.13696706               0.00000000              19.18871786
        92       114         1        0.12914200        0.13490247               0.00000000              19.18880243
        92       115         8       -0.31137600       -0.30990545               0.00000000             -55.62524321
        92       116         1        0.12399600        0.14183164               0.00000000              19.18795674
        92       117         1        0.12522800        0.12399029               0.00000000              19.19074042
        92       118         8       -0.27504700       -0.28591521               0.00000000             -55.62563032
        92       119         1        0.13306800        0.12040482               0.00000000              19.18968124
        92       120         1        0.14851900        0.15979795               0.00000000              19.18922999
        92       121         8       -0.30012500       -0.29545010               0.00000000             -55.62654737
        92       122         1        0.13817000        0.14575083               0.00000000              19.18848072
        92       123         1        0.14353400        0.14427779               0.00000000              19.18763784
        92       124         8       -0.25699100       -0.27419981               0.00000000             -55.62450553
        92       125         1        0.14559300        0.14314763               0.00000000              19.18757667
        92       126         1        0.15087100        0.14280445               0.00000000              19.19105631
        92       127         8       -0.29468800       -0.29649309               0.00000000             -55.62423235
        92       128         1        0.14402000        0.14260186               0.00000000              19.18900542
        92       129         1        0.13859800        0.13871237               0.00000000              19.18853755
        92       130         8       -0.30575800       -0.30005181               0.00000000             -55.62524424
        92       131         1        0.12957400        0.11954727               0.00000000              19.18727540
        92       132         1        0.13750700        0.13697537               0.00000000              19.19082117
        92       133         8       -0.25471300       -0.26567062               0.00000000             -55.62651192
        92       134         1        0.14449300        0.15204287               0.00000000              19.18881196
        92       135         1        0.15286000        0.14875582               0.00000000              19.18919478
        92       136         8       -0.31119200       -0.28616391               0.00000000             -55.62489125
        92       137         1        0.12313500        0.12817327               0.00000000              19.18861365
        92       138         1        0.12346100        0.14455940               0.00000000              19.19187111
        92       139         8       -0.30172800       -0.31140125               0.00000000             -55.62625543
        92       140         1        0.12804800        0.13306744               0.00000000              19.19037073
        92       141         1        0.13643200        0.15084621               0.00000000              19.19069532
        92       142         8       -0.26823900       -0.27490543               0.00000000             -55.62428265
        92       143         1        0.13127300        0.13475940               0.00000000              19.18823932
        92       144         1        0.14772600        0.14088748               0.00000000              19.18857066
        92       145         8       -0.26149900       -0.26387252               0.00000000             -55.62604738
        92       146         1        0.14869900        0.15185506               0.00000000              19.18907593
        92       147         1        0.15451500        0.14717519               0.00000000              19.18924728
        92       148         8       -0.30371100       -0.32203685               0.00000000             -55.62434708
        92       149         1        0.12532100        0.13385072               0.00000000              19.19020306
        92       150         1        0.12698100        0.12960411               0.00000000              19.18785137
        92       151         8       -0.27907400       -0.29258983               0.00000000             -55.62738928
        92       152         1        0.14247100        0.15053866               0.00000000              19.19084435
        92       153         1        0.14331600        0.12864678               0.00000000              19.19002196
        92       154         8       -0.31367000       -0.30802502               0.00000000             -55.62333451
        92       155         1        0.12493000        0.12620025               0.00000000              19.18896296
        92       156         1        0.14130200        0.15572075               0.00000000              19.18967748
        92       157         8       -0.26884900       -0.26277501               0.00000000             -55.62720351
        92       158         1        0.15308500        0.15310283               0.00000000              19.19022936
        92       159         1        0.16222800        0.14916816               0.00000000              19.18999293
        92       160         8       -0.28744900       -0.30056344               0.00000000             -55.62651878
        92       161         1        0.13955000        0.16045673               0.00000000              19.18949043
        92       162         1        0.13919500        0.14014666               0.00000000              19.18888428
        92       163         8       -0.25810900       -0.24965702               0.00000000             -55.62648770
        92       164         1        0.14662400        0.14551358               0.00000000              19.18990193
        92       165         1        0.16337700        0.15591039               0.00000000              19.19055410
        92       166         8       -0.28831100       -0.28656352               0.00000000             -55.62572995
        92       167         1        0.14903400        0.14904788               0.00000000              19.18897617
        92       168         1        0.14524500        0.14353677               0.00000000              19.18999642
        92       169         8       -0.26227100       -0.26857442               0.00000000             -55.62522498
        92       170         1        0.14604100        0.13658751               0.00000000              19.19016973
        92       171         1        0.14104100        0.14171770               0.00000000              19.18945528
        92       172         8       -0.30398800       -0.29972857               0.00000000             -55.62403161
        92       173         1        0.13489900        0.11335100               0.00000000              19.18844022
        92       174         1        0.12204500        0.12877459               0.00000000              19.18823483
        92       175         8       -0.27941500       -0.28269756               0.00000000             -55.62451229
