     Conf.      atom         Ref. Fx(Ha/Bohr)         Ref. Fy(Ha/Bohr)         Ref. Fz(Ha/Bohr)           NN Fx(Ha/Bohr)           NN Fy(Ha/Bohr)           NN Fz(Ha/Bohr)
        51        19               0.03421900               0.00289700              -0.00753300               0.01029110               0.00535783              -0.00097047
        51        20              -0.02279800               0.00216300               0.01105400              -0.01060290              -0.00016121              -0.00100440
        51        21              -0.01434200              -0.00521600              -0.00419900              -0.00051776              -0.00124433              -0.00252286
        51        22               0.03976700              -0.01176000              -0.00480400               0.03018599              -0.01660633               0.00025259
        51        23              -0.01567400               0.01956000              -0.00288800              -0.01123540               0.02140876              -0.00658621
        51        24              -0.02406600              -0.00882800               0.01035100              -0.01274427              -0.01241983               0.00530170
        51        25              -0.00019900               0.00877500              -0.00905500              -0.00367816              -0.00791638              -0.01088280
        51        26              -0.00278200               0.00028000              -0.00647000              -0.00014879               0.01455003              -0.01130158
        51        27               0.00110800              -0.01168900               0.01313400               0.00428446              -0.00479652               0.02049821
        51        28              -0.01712600               0.00398200              -0.00204600              -0.00234114              -0.00084342              -0.00615616
        51        29               0.01366600               0.00022900               0.00882900               0.00195020               0.00309859               0.00474574
        51        30               0.00871400              -0.00539700              -0.00661000               0.00219415              -0.00015670               0.00049760
        51        31               0.02106800               0.02172100              -0.02193000               0.01225840               0.00936979              -0.00528368
        51        32              -0.00883300              -0.00095500              -0.00070300              -0.01526410              -0.00566754              -0.00310660
        51        33              -0.01465900              -0.01898300               0.02208500               0.00347724              -0.00299153               0.01063083
        51        34              -0.04241600               0.02604200               0.02244300              -0.02545370               0.00764300               0.00987874
        51        35               0.01774400              -0.04445900              -0.02354300               0.00161349              -0.03469559              -0.02037853
        51        36               0.02600000               0.01810300               0.00594300               0.01879059               0.02522996               0.00905019
        51        37              -0.00036000              -0.01186300               0.02531700              -0.01542638              -0.00136603               0.00678849
        51        38              -0.00387000               0.00531200              -0.01073200               0.00149788               0.00318648              -0.00178926
        51        39               0.00275200              -0.00022400              -0.00786600               0.00188485              -0.00099889              -0.00054586
        51        40              -0.00467000              -0.02237900              -0.00213400               0.00367911               0.00342539              -0.00362916
        51        41               0.00418200               0.01183700              -0.01364600              -0.00194063              -0.00092167              -0.00400284
        51        42               0.00028000               0.01030000               0.01167000               0.00006387               0.00090509               0.00559330
        51        43              -0.00772800               0.01639000               0.00573500              -0.00666730               0.00168264               0.02415322
        51        44               0.01348000              -0.02663600              -0.00608800               0.00994606              -0.01742925              -0.01306330
        51        45               0.00136500               0.01059100              -0.00008200               0.00289067               0.01451460              -0.01197340
        51        46               0.02600500               0.03124600              -0.01654500               0.01388022               0.01211861              -0.00496160
        51        47              -0.01653700              -0.02286600               0.01484900              -0.01174853              -0.00913091               0.00872423
        51        48              -0.00887000              -0.00283500               0.00214900              -0.00132693              -0.00104010              -0.00321042
        51        49              -0.00126900               0.00485400               0.02640200               0.00486693              -0.00483113               0.00734515
        51        50               0.02003500              -0.00633900              -0.01236900               0.01309367              -0.00005393              -0.00400577
        51        51              -0.01106200              -0.00444700              -0.02008900              -0.00783130              -0.00072360              -0.00733078
        51        52              -0.00360700              -0.03305800               0.01953600              -0.00206556              -0.02664895               0.01285307
        51        53              -0.00299100               0.00451000               0.00410300              -0.01334373               0.00268673               0.00992634
        51        54               0.00716400               0.02637800              -0.02279000               0.01122713               0.01865729              -0.02150806
        51        55               0.01153200              -0.00582200              -0.01754500               0.00555948              -0.00839553              -0.01464806
        51        56              -0.00271600              -0.00008800               0.00098200               0.00231683               0.00365917              -0.00436763
        51        57              -0.01524100               0.00723900               0.01650400              -0.01038303               0.00356360               0.01425781
        51        58              -0.03310800              -0.00297600              -0.00371900              -0.01413065              -0.00486023              -0.00065539
        51        59               0.02756000              -0.00013100               0.00693400               0.00943415               0.00012406               0.00257317
        51        60               0.00236500               0.00250800               0.00058900               0.00485067               0.00199583              -0.00008979
        51        61              -0.01402000               0.00507400               0.01429000               0.00108076              -0.00014412               0.00924325
        51        62               0.01113200              -0.00155200              -0.01258800               0.00208157              -0.00224036              -0.00500710
        51        63               0.00695400               0.00078000               0.00226700              -0.00034117              -0.00080853              -0.00270456
        51        64              -0.00631600               0.02308300               0.04556400              -0.00714520               0.00238117               0.00923303
        51        65               0.00923200              -0.00711700              -0.02405600               0.01665047               0.00378601              -0.00900756
        51        66              -0.00455500              -0.01338600              -0.00820800              -0.00963652              -0.00707626               0.00068962
        51        67              -0.00217900              -0.00730400               0.01339200               0.00207916               0.00045139               0.00923943
        51        68               0.00431400               0.01358500              -0.01555200               0.00202036               0.00626428              -0.00662902
        51        69              -0.00410300              -0.00398100               0.00271200              -0.00236892              -0.00170714              -0.00280368
        51        70              -0.02943300               0.02435000              -0.00877300              -0.01331181               0.00904339               0.00770415
        51        71               0.02082200              -0.01059900              -0.00750500               0.00800531              -0.00290912              -0.01051682
        51        72               0.01167000              -0.01635000               0.01608100               0.00808260              -0.00834760              -0.00002598
        51        73              -0.00727700               0.00029200               0.00750300              -0.00576371               0.00060144               0.00119315
        51        74               0.00518600               0.00048400              -0.01191200               0.00514583               0.00051652              -0.00275982
        51        75              -0.00539800              -0.00150800               0.00302000              -0.00069898              -0.00081032               0.00387989
        51        76              -0.02129800              -0.01182700               0.01852400              -0.00705092               0.00457494               0.00431067
        51        77               0.02303200               0.00338700              -0.00650200               0.01649914              -0.00045868              -0.00458382
        51        78              -0.00347100               0.00154900              -0.00214900              -0.00826945               0.00192865              -0.00390689
        51        79              -0.00575800               0.01558800               0.00856700               0.00057862               0.01130206               0.00257136
        51        80               0.00045600               0.00596500              -0.01376900               0.00033517               0.00170907              -0.00130522
        51        81              -0.00059900              -0.01337200              -0.00360000               0.00171596              -0.00405747              -0.00297227
        51        82              -0.00060200              -0.00210700              -0.02794900              -0.00203581              -0.00513126              -0.01592454
        51        83               0.00194300               0.00552600               0.01904500               0.00153103               0.00720538               0.00790839
        51        84              -0.00337900              -0.00400000               0.00618000              -0.00232586              -0.00406180               0.00856920
        51        85               0.00905000              -0.00476900              -0.00757800               0.01246671               0.01009581              -0.00252385
        51        86              -0.01057600               0.00169300               0.00338200              -0.01616671               0.00362179               0.00703788
        51        87               0.00352100               0.01395200              -0.00075400               0.00591570              -0.00159346              -0.00713752
        51        88               0.00178000               0.00799500               0.01725000               0.00832852               0.00669503              -0.01436718
        51        89               0.00820700               0.00741600              -0.00798000              -0.00083268               0.00633583               0.00860319
        51        90              -0.01108600              -0.01344100              -0.00470300              -0.01092759              -0.01221465               0.00716345
        51        91               0.00841700               0.01902000               0.00226900               0.01014140               0.01598907               0.00009453
        51        92              -0.00271500              -0.00274500               0.00214100              -0.00467099               0.00194597               0.00602281
        51        93              -0.00763700              -0.01032400              -0.00433200              -0.00781698              -0.01853512              -0.00050667
        51        94               0.03239900               0.01828000              -0.04110800              -0.00367968               0.01309480               0.00316599
        51        95              -0.01067100              -0.01630500               0.01954000               0.00133846              -0.00453423              -0.00108261
        51        96              -0.02282700               0.00350500               0.01622100              -0.00017466              -0.01154989               0.00984119
        51        97              -0.00962200              -0.01804000               0.00895000               0.00662230              -0.00670682               0.00603610
        51        98              -0.00147000               0.00978400              -0.00247400              -0.01770349               0.01802909              -0.01231743
        51        99               0.01225200               0.00712700              -0.00196000               0.01097361              -0.01453347               0.01078762
        51       100              -0.00088400              -0.00497900              -0.00784300              -0.00497606               0.00351022              -0.00560029
        51       101              -0.00669100               0.00121200               0.00582800               0.00029911               0.00173430               0.00416643
        51       102               0.00178300               0.00280500              -0.00463800               0.00360117              -0.00337415              -0.00047360
        51       103               0.00679200              -0.01030500              -0.00557500              -0.00153870              -0.01394904              -0.00788970
        51       104              -0.00520800               0.00609700               0.00613900              -0.00402084               0.01562625               0.00586767
        51       105               0.00014700               0.00221900              -0.00124800               0.00563645              -0.00492726               0.00142263
        51       106               0.02451900              -0.00287100               0.04242700              -0.00306820               0.00144306               0.02044243
        51       107              -0.00109000               0.00273800              -0.03362700               0.00134866               0.00228114              -0.01997113
        51       108              -0.01556300               0.00332400              -0.00936800               0.00383874               0.00103546              -0.00143224
        51       109               0.01000100              -0.01030000              -0.00264300              -0.00989576              -0.01309346               0.01008203
        51       110              -0.01215400               0.01857200              -0.00677800              -0.00866045               0.02030275              -0.01097503
        51       111               0.00613900              -0.00596800               0.00991200               0.01466820              -0.00329720              -0.00122937
        51       112               0.03619900               0.00151000               0.00876200               0.01100873               0.00273820              -0.00122632
        51       113              -0.02367300              -0.02014200              -0.00843500              -0.01259394              -0.00842403              -0.00424252
        51       114              -0.01625900               0.00968800              -0.00473400              -0.00113987               0.00076030              -0.00093784
        51       115              -0.02369500              -0.00561800               0.00852400              -0.00813605              -0.00130231               0.00803468
        51       116               0.00471700              -0.00805100               0.00399200               0.00232510              -0.01221817              -0.00044692
        51       117               0.01686600               0.01419300              -0.00777000               0.00918017               0.01063202              -0.00631635
        51       118               0.01580700              -0.01274900              -0.02406700               0.00131252              -0.00648623              -0.00235985
        51       119              -0.01601800               0.01482300               0.01813900              -0.00334592               0.00408631               0.00256224
        51       120               0.00164600              -0.00516700               0.00382400              -0.00052940              -0.00239724               0.00357800
        51       121               0.01539400               0.00086600               0.00038800               0.01014294               0.00278721              -0.00850682
        51       122              -0.00805200              -0.00248900              -0.00147500              -0.00882981              -0.00058356               0.00422001
        51       123               0.00132100               0.00035600              -0.00209700              -0.00070893              -0.00045370              -0.00054698
        51       124               0.01233300               0.00082000              -0.00422600               0.01771258              -0.00386357              -0.00851333
        51       125               0.01033800              -0.00321100               0.01809600               0.00213752               0.00184789               0.01597428
        51       126              -0.00870100               0.00228000              -0.02016100              -0.01488935               0.00433890              -0.00608038
        51       127               0.00395500              -0.00337800              -0.01899900               0.00679063               0.00387203              -0.00791758
        51       128              -0.00020800               0.01575700               0.01969700              -0.00395034               0.00649628               0.00938028
        51       129              -0.00325600              -0.00927000              -0.00239800              -0.00221060              -0.00238735              -0.00094918
        51       130              -0.02957500               0.01366100              -0.00030200              -0.00680790              -0.00593432              -0.00102377
        51       131               0.01692200              -0.00498100               0.00005400               0.00179984               0.00120799               0.00176908
        51       132               0.01026500              -0.01877400              -0.00001800               0.00306440              -0.00230356              -0.00094205
        51       133              -0.01311400               0.02552300              -0.00877400               0.01591645               0.01467683              -0.00592230
        51       134              -0.00681400               0.01137200              -0.00581100              -0.01269312               0.00588558              -0.00157650
        51       135               0.01600600              -0.03002800               0.00917300               0.00293009              -0.01707026               0.00690094
        51       136              -0.01020200               0.00971700              -0.00153700               0.00319498               0.00292797               0.00313322
        51       137               0.00082600              -0.00707600              -0.00761600              -0.00087435              -0.00434334              -0.00192225
        51       138               0.01260700              -0.00288900               0.00833200               0.00465544              -0.00067280              -0.00021764
        51       139              -0.02427900              -0.04306900               0.01684300              -0.01897407              -0.01817663               0.00462030
        51       140               0.00399400              -0.00764300               0.00932600               0.01398525              -0.01317551               0.01882220
        51       141               0.01122000               0.04260200              -0.02465300               0.00244777               0.02337259              -0.02053930
        51       142              -0.00353700              -0.02133100              -0.00099600              -0.00271389              -0.01506440              -0.00326852
        51       143               0.00325200               0.00409800               0.00018300               0.00141424               0.00861786               0.01803859
        51       144               0.00037000               0.01426100              -0.00039200               0.00484748               0.00626254              -0.01338408
        51       145              -0.01200600              -0.02322400              -0.01329700              -0.00545023              -0.00936874               0.00146851
        51       146               0.00362800              -0.00555500               0.00148500               0.00186589               0.00088093              -0.00641594
        51       147               0.01052400               0.02968000               0.01547400              -0.00073914               0.00888105               0.00441381
        51       148               0.00262800               0.01422900              -0.00449900              -0.00563956               0.01478910              -0.00185142
        51       149              -0.00750000               0.00094700               0.00106900               0.00066352               0.00220083               0.00905546
        51       150              -0.00187000              -0.00850700              -0.00445400               0.00473858              -0.00990180              -0.00830023
        51       151              -0.00532100              -0.01410200               0.01731800              -0.01261107               0.00066343               0.00721928
        51       152               0.00412800              -0.01683500               0.01345200               0.00823923              -0.01457754               0.00643511
        51       153               0.00448100               0.02838000              -0.02383400               0.00471834               0.01325348              -0.01488314
        51       154              -0.03916300               0.02870800               0.04093200              -0.01655193               0.02636505               0.02190533
        51       155               0.04416400              -0.01491100              -0.03866200               0.03503162              -0.00466166              -0.02494202
        51       156              -0.00187500              -0.00925000               0.00205100              -0.01633473              -0.02029770               0.00653590
        51       157               0.00400200              -0.01938200              -0.01900300               0.00594817              -0.01698859              -0.00262318
        51       158               0.00613000              -0.01241200              -0.00039600               0.00050926              -0.00038631              -0.00179193
        51       159              -0.00990700               0.03458300               0.01747900              -0.00490788               0.01679167               0.00439156
        51       160              -0.00001900              -0.00335400              -0.05013000              -0.00707317              -0.00507928              -0.01183306
        51       161               0.00769100               0.01342900               0.01424600               0.00704863               0.01198518               0.00760402
        51       162              -0.00402600              -0.00499000               0.02992900              -0.00097363               0.00038724               0.00276764
        51       163              -0.00503400               0.02641700               0.03096800              -0.00441312               0.00218767               0.01162771
        51       164              -0.00232700              -0.02908000              -0.02338200              -0.00000444              -0.00826861              -0.00414863
        51       165               0.00352400              -0.00391400              -0.00082000               0.00257421               0.00217319              -0.00142954
        51       166              -0.01273900              -0.00160500              -0.01866600              -0.00526000               0.00093265              -0.01216886
        51       167               0.01444900              -0.00178600               0.01792200               0.00415033              -0.00211388               0.00470854
        51       168              -0.00288000               0.00183300              -0.00008800               0.00203361               0.00090042              -0.00000142
        51       169               0.02597500               0.01877700              -0.01787200               0.00780753               0.01099631              -0.00624940
        51       170              -0.00161400               0.00068300              -0.00009100               0.00412627              -0.00463843              -0.00238180
        51       171              -0.01858700              -0.01689100               0.01740100              -0.01032488              -0.00455073               0.01002767
        51       172              -0.02353600              -0.00421700              -0.01048300              -0.01765870              -0.00570076              -0.01268994
        51       173               0.03388900               0.00571100               0.00599900               0.01664853               0.00336644               0.00734739
        51       174              -0.00823200              -0.00265200               0.00824500               0.00118054               0.00064232               0.00695243
        51       175              -0.03359800              -0.06635400               0.02026600              -0.01848381              -0.03141377               0.01351495
        51       176               0.01477700               0.04206600               0.02444600               0.01027569               0.02544766               0.02740283
        51       177               0.01032100               0.01831300              -0.03945300               0.00523934               0.00477415              -0.03855634
        51       178               0.04220500               0.00368700              -0.03367300               0.01903193               0.00411096              -0.01615946
        51       179              -0.03085800              -0.02213800               0.02928600              -0.00893913              -0.01132280               0.00743014
        51       180              -0.01376700               0.01521000               0.00349000              -0.01469051               0.00683218               0.00563734
        51       181              -0.01025800               0.00930100              -0.01003700               0.01000900              -0.00281973               0.00160747
        51       182               0.01023400              -0.00456600               0.00319500               0.00020988               0.00425827              -0.00687923
        51       183              -0.00088800              -0.00384100               0.00658800              -0.01240757               0.00099877               0.00149386
        51       184               0.01637400               0.00410900              -0.02291200               0.02293406               0.00626066              -0.00526287
        51       185              -0.03436500              -0.01355600              -0.01075100              -0.02905108              -0.01269085              -0.00615819
        51       186               0.02979300               0.00141900               0.04258000               0.01298237               0.00102360               0.01995389
        51       187               0.00674100              -0.00627700              -0.04583000              -0.00439603              -0.00397915              -0.01421824
        51       188               0.01435000               0.01205300               0.02879700               0.00839474               0.00244459               0.00988752
        51       189              -0.02439700              -0.00971500               0.01820200              -0.00576583              -0.00299747               0.00462466
        51       190               0.00303800              -0.00804700               0.01670100               0.00716399              -0.00311195               0.01287251
        51       191              -0.00355100               0.00028200              -0.01687200              -0.00544357               0.00060698              -0.00656909
        51       192               0.00699600               0.00856200              -0.00211700               0.00044949               0.00585213              -0.00571011
        52         1              -0.00035300               0.01658200               0.00192100              -0.01333237               0.00674370              -0.01565219
        52         2               0.00383200               0.00881700              -0.00009200               0.00800154               0.00960808               0.00842040
        52         3              -0.00699300              -0.01356600              -0.00602500              -0.00043560              -0.01572786              -0.00157122
        52         4              -0.00324900              -0.02777800              -0.00716200               0.00024508               0.00449514              -0.00557062
        52         5               0.00374500               0.01618800               0.00410800              -0.00184399              -0.00259752               0.00273431
        52         6               0.00215900               0.01519900               0.00254500               0.00244043               0.00083508              -0.00054817
        52         7              -0.03071000               0.00540800              -0.04319100              -0.00397037               0.00750222              -0.00744814
        52         8               0.01993900               0.00206700               0.03118300               0.00543754              -0.00595550               0.01182156
        52         9               0.01177500              -0.01180400               0.01332400               0.00160258              -0.00104504              -0.00450605
        52        10              -0.09674100               0.06757700              -0.02117700              -0.03179817               0.01033830               0.00118266
        52        11               0.03613800               0.01101100               0.00057700               0.02224021               0.00265751               0.00104078
        52        12               0.05358300              -0.07014700               0.02633900               0.00401362              -0.01195023               0.00078771
        52        13               0.02146400               0.02313100              -0.01769700               0.00444814               0.01160483              -0.00693244
        52        14              -0.02022400              -0.02237300               0.01732100              -0.01003654              -0.01265884               0.00472460
        52        15              -0.00142100               0.00562100              -0.00642900               0.00700926               0.00050575              -0.00435198
        52        16               0.01288100              -0.00367400               0.01764900               0.00092414              -0.00617193               0.00900406
        52        17              -0.01300400               0.00148200               0.00033400               0.00355151               0.00146862               0.00195459
        52        18              -0.00571000               0.00853800              -0.02432400              -0.00686159               0.00751591              -0.01208422
        52        19              -0.01105000               0.01111600              -0.00186600               0.00499279              -0.00733700              -0.00513400
        52        20              -0.00012200              -0.00984700              -0.00864800              -0.00507901               0.00264407              -0.00239856
        52        21               0.00947800              -0.00256800               0.00445600              -0.00214080               0.00442417               0.00328282
        52        22               0.01909000               0.01922700              -0.00314900               0.02844911              -0.00583046               0.00304992
        52        23              -0.00460300               0.01640200              -0.00163500              -0.01347599               0.01826706              -0.00558070
        52        24              -0.00923200              -0.03703300              -0.00431800              -0.00681006              -0.01653061              -0.00138737
        52        25              -0.00003300              -0.01106200               0.00802100              -0.00009988               0.00091486               0.00532465
        52        26              -0.00034000               0.00245700               0.00745200              -0.00054799               0.00331489              -0.00419344
        52        27              -0.00063000               0.00629100              -0.01315000               0.00027549              -0.00122254               0.00149691
        52        28              -0.01930000              -0.01457000              -0.04568100              -0.01301318              -0.00044718              -0.01184109
        52        29              -0.00060000               0.02237900               0.03327000              -0.00182513               0.00497727               0.00210329
        52        30               0.02508800              -0.00317700               0.01687100               0.01484326              -0.00280175               0.01080150
        52        31               0.04311500               0.00587300               0.00338800               0.01818847               0.01082269              -0.01079447
        52        32              -0.01478600               0.00710900              -0.01690100              -0.01087133              -0.00126225               0.00104696
        52        33              -0.02586600              -0.01247100               0.01023900              -0.00801791              -0.00861449               0.01236725
        52        34              -0.04089100               0.00048900               0.00423900              -0.02358698              -0.00101573               0.00478816
        52        35               0.01207800              -0.02837900              -0.02044200               0.00010265              -0.02683211              -0.02005366
        52        36               0.03164400               0.02787200               0.01609600               0.02014060               0.02549570               0.01300669
        52        37              -0.00211900               0.00068900               0.00030400              -0.01208995               0.00321426               0.00356846
        52        38              -0.00296600               0.00163500               0.00314900              -0.00142955              -0.00361853               0.00261396
        52        39              -0.00182000               0.00059200               0.00467300               0.00186224               0.00251376              -0.00161948
        52        40              -0.00020200               0.00917200              -0.00265300              -0.00412983               0.00072532               0.00886107
        52        41              -0.00680400              -0.00190600               0.00552700               0.00021965               0.00989289               0.00317335
        52        42               0.00611300              -0.01410600              -0.00625100               0.00606754              -0.00922032              -0.01075305
        52        43               0.00303100               0.01091600               0.03662800               0.00017899               0.00147041               0.02413928
        52        44               0.00789200              -0.01215700              -0.02733200               0.01051177              -0.01622496              -0.01556458
        52        45              -0.00621000               0.00327300              -0.01240500              -0.00399558               0.01258489              -0.00639197
        52        46               0.02488000              -0.01030600               0.00895900               0.00711316               0.00683679              -0.00009605
        52        47              -0.01140800               0.00415300              -0.00252900              -0.00375065              -0.00242798               0.00328167
        52        48              -0.01229800               0.01110200              -0.00003900              -0.00547496              -0.00185514              -0.00031146
        52        49              -0.00569700               0.00090200              -0.00318100               0.00166267              -0.00533562               0.00218729
        52        50               0.02344500              -0.00045800              -0.00229700               0.01240440              -0.00062573              -0.00289092
        52        51              -0.00930800              -0.00809300               0.00149900              -0.00265308              -0.00123175              -0.00218638
        52        52              -0.01951500              -0.00339900               0.01584500              -0.01258288              -0.01425275               0.01450722
        52        53               0.00424900              -0.01067800              -0.00225000              -0.00004827              -0.00475665              -0.00183551
        52        54               0.01217300               0.01093500              -0.01696500               0.00496359               0.01162535              -0.01269671
        52        55               0.01129600              -0.01636400              -0.02300700               0.00854683              -0.01709775              -0.01424723
        52        56               0.01137100               0.01736400              -0.00258700               0.00928204               0.01588316              -0.00622905
        52        57              -0.02530600               0.00054600               0.02778700              -0.01892987               0.00012901               0.02085054
        52        58              -0.00895700              -0.02362600              -0.01155100              -0.00650992              -0.00920566              -0.00486160
        52        59               0.00698800               0.00533800               0.00179400              -0.00060304              -0.00254766              -0.00208053
        52        60               0.00154200               0.00833700               0.00901200               0.00712573               0.00567130               0.00669064
        52        61               0.02350100              -0.01362300              -0.00688500               0.01485572              -0.01058901              -0.00049329
        52        62              -0.01189200               0.01308800               0.01225900              -0.01047843               0.00820904               0.00461318
        52        63              -0.00664600               0.00115100              -0.00177300              -0.00508765              -0.00272003              -0.00779351
        52        64              -0.00834300              -0.00203800               0.01694500              -0.00730050               0.00286594               0.01456773
        52        65               0.01931100               0.00792700              -0.00879900               0.01982410               0.00517865              -0.01269648
        52        66              -0.00901400               0.00138500               0.00612600              -0.00837850              -0.00361050               0.00269440
        52        67              -0.00383600              -0.00460600               0.02002600               0.00099615               0.00171783               0.01252766
        52        68               0.00456500               0.01016400              -0.01038200               0.00286035               0.00810361              -0.00511446
        52        69              -0.00070500              -0.00768600              -0.00326700              -0.00331488              -0.00521394              -0.00084747
        52        70              -0.02720100               0.01538000               0.01917800              -0.01138651               0.00746889               0.01358739
        52        71               0.02359500              -0.01342200              -0.02180900               0.01296803              -0.00553904              -0.01306545
        52        72               0.00614900              -0.00527800               0.00123100               0.00238926              -0.00086397              -0.00266236
        52        73              -0.05946800              -0.01437500              -0.00707000              -0.02726415              -0.00690737              -0.00340697
        52        74               0.04682000              -0.00073400              -0.00838600               0.02565892              -0.00058718              -0.00808210
        52        75               0.00426000               0.00798100               0.01215900              -0.00298986               0.00502097               0.01284141
        52        76               0.01643200              -0.00713900               0.00210900               0.00835424              -0.00076365               0.00393289
        52        77              -0.01976700               0.00340900               0.01393000              -0.00730333              -0.00162388               0.00742295
        52        78              -0.00309400               0.00009000              -0.00433400              -0.00389422               0.00019595              -0.00405781
        52        79              -0.00756000               0.00830200               0.01277700              -0.00095066               0.00853403               0.00418038
        52        80               0.00872700               0.00199900              -0.01534700               0.00322008              -0.00137671              -0.00459404
        52        81               0.00096100              -0.00302700              -0.00058600               0.00180976               0.00154875              -0.00090032
        52        82              -0.00088400              -0.02697500              -0.01322500              -0.00331861              -0.01812786              -0.00315532
        52        83              -0.00119200               0.03015600               0.00849600               0.00313207               0.01855738               0.01257849
        52        84              -0.00392000              -0.00291700               0.00588100              -0.00428639              -0.00338981              -0.00690771
        52        85               0.02463700               0.01107900              -0.01271700               0.01535076               0.00996731               0.00011747
        52        86              -0.02286500              -0.00733200               0.01080000              -0.01984363               0.00407140               0.01310834
        52        87              -0.00570100              -0.00112500              -0.00272300               0.00609650              -0.01037609              -0.01198934
        52        88               0.00095900               0.03050900               0.00877700               0.00279956               0.01724299               0.00211266
        52        89              -0.00682700              -0.01122000              -0.00621900              -0.00409563               0.00081210               0.00059119
        52        90               0.00075500              -0.01606200               0.00605700              -0.00377124              -0.01735174               0.00233479
