     Conf.      atom   element    Ref. charge(e)      NN charge(e)          Ref. energy(Ha)            NN energy(Ha)
        10        78         1        0.15228300        0.15829110               0.00000000              19.19211183
        10        79         8       -0.25280100       -0.26262623               0.00000000             -55.63755988
        10        80         1        0.14103100        0.13519575               0.00000000              19.19547438
        10        81         1        0.15161300        0.14878194               0.00000000              19.19288126
        10        82         8       -0.28973800       -0.28852854               0.00000000             -55.63511204
        10        83         1        0.13467100        0.14247117               0.00000000              19.19321854
        10        84         1        0.12835300        0.13111687               0.00000000              19.19338699
        10        85         8       -0.25214600       -0.21734640               0.00000000             -55.63414273
        10        86         1        0.12851300        0.10731847               0.00000000              19.19360597
        10        87         1        0.13607200        0.12553104               0.00000000              19.19539564
        10        88         8       -0.26899100       -0.25946131               0.00000000             -55.63729052
        10        89         1        0.13812100        0.15049512               0.00000000              19.20126556
        10        90         1        0.13214800        0.15376108               0.00000000              19.19454827
        10        91         8       -0.28950500       -0.29020706               0.00000000             -55.63689367
        10        92         1        0.13557800        0.12899546               0.00000000              19.19865411
        10        93         1        0.13019700        0.14179022               0.00000000              19.19289524
        10        94         8       -0.28401000       -0.27170783               0.00000000             -55.63532993
        10        95         1        0.14557600        0.14144107               0.00000000              19.19781835
        10        96         1        0.13533400        0.13120891               0.00000000              19.19463402
        10        97         8       -0.31567100       -0.31091851               0.00000000             -55.63601815
        10        98         1        0.14264800        0.13979429               0.00000000              19.19623639
        10        99         1        0.12998000        0.12832356               0.00000000              19.19484170
        10       100         8       -0.32641500       -0.32251267               0.00000000             -55.63622382
        10       101         1        0.12691700        0.14128370               0.00000000              19.19386268
        10       102         1        0.12069000        0.13477186               0.00000000              19.19340468
        10       103         8       -0.31907000       -0.29420458               0.00000000             -55.63574459
        10       104         1        0.12095200        0.12007312               0.00000000              19.19264793
        10       105         1        0.13031900        0.12953283               0.00000000              19.19500148
        10       106         8       -0.29620500       -0.30107119               0.00000000             -55.63617533
        10       107         1        0.13801200        0.14475935               0.00000000              19.19571188
        10       108         1        0.14212100        0.13045345               0.00000000              19.19942829
        10       109         8       -0.28683100       -0.30454700               0.00000000             -55.63631973
        10       110         1        0.15457500        0.16344153               0.00000000              19.19459798
        10       111         1        0.13056700        0.14492949               0.00000000              19.19621071
        10       112         8       -0.31386300       -0.31389854               0.00000000             -55.63584273
        10       113         1        0.12591200        0.12735757               0.00000000              19.19271285
        10       114         1        0.12461800        0.13832394               0.00000000              19.19346328
        10       115         8       -0.28728100       -0.29046466               0.00000000             -55.63588547
        10       116         1        0.13669300        0.12849397               0.00000000              19.19633103
        10       117         1        0.13954000        0.14811654               0.00000000              19.19279313
        10       118         8       -0.29325500       -0.30387510               0.00000000             -55.63660005
        10       119         1        0.14211500        0.13415179               0.00000000              19.19454275
        10       120         1        0.13210200        0.13237252               0.00000000              19.19350551
        10       121         8       -0.26198500       -0.24388143               0.00000000             -55.63665525
        10       122         1        0.14890700        0.13821797               0.00000000              19.19523869
        10       123         1        0.14815400        0.12973602               0.00000000              19.19361433
        10       124         8       -0.28959300       -0.28401045               0.00000000             -55.63541269
        10       125         1        0.14692900        0.16251765               0.00000000              19.19677619
        10       126         1        0.11744900        0.09907492               0.00000000              19.19496840
        10       127         8       -0.21580700       -0.22151735               0.00000000             -55.64309386
        10       128         1        0.13937300        0.11895832               0.00000000              19.19197904
        10       129         1        0.12654500        0.11570121               0.00000000              19.19398026
        10       130         8       -0.25349800       -0.26245301               0.00000000             -55.63629808
        10       131         1        0.14139100        0.13420894               0.00000000              19.19220409
        10       132         1        0.13955900        0.12501901               0.00000000              19.19055817
        10       133         8       -0.27228800       -0.27244517               0.00000000             -55.63550923
        10       134         1        0.13729000        0.13747544               0.00000000              19.19436278
        10       135         1        0.12565500        0.13209083               0.00000000              19.19386320
        10       136         8       -0.26047000       -0.26577019               0.00000000             -55.63744205
        10       137         1        0.14134500        0.13537214               0.00000000              19.19221372
        10       138         1        0.13338900        0.12451423               0.00000000              19.19444757
        10       139         8       -0.28371800       -0.26410485               0.00000000             -55.63651773
        10       140         1        0.13826200        0.13317675               0.00000000              19.19441896
        10       141         1        0.14572300        0.13476911               0.00000000              19.19604025
        10       142         8       -0.28972900       -0.27543747               0.00000000             -55.63661156
        10       143         1        0.14079300        0.13592841               0.00000000              19.19509669
        10       144         1        0.13335100        0.13381408               0.00000000              19.19431100
        10       145         8       -0.22819200       -0.24711495               0.00000000             -55.63638772
        10       146         1        0.15590700        0.15007344               0.00000000              19.19202832
        10       147         1        0.16065600        0.15029138               0.00000000              19.19452070
        10       148         8       -0.22590700       -0.24956136               0.00000000             -55.63885472
        10       149         1        0.14275300        0.14390464               0.00000000              19.19464126
        10       150         1        0.16457800        0.14338775               0.00000000              19.19708549
        10       151         8       -0.27246300       -0.26054217               0.00000000             -55.63885726
        10       152         1        0.13739400        0.13408552               0.00000000              19.19522390
        10       153         1        0.14435300        0.15152343               0.00000000              19.19510632
        10       154         8       -0.28457500       -0.27796711               0.00000000             -55.63703810
        10       155         1        0.14410800        0.15486250               0.00000000              19.19216983
        10       156         1        0.13907500        0.13293335               0.00000000              19.19345963
        10       157         8       -0.27758000       -0.27061870               0.00000000             -55.63645419
        10       158         1        0.13104500        0.13016588               0.00000000              19.19442638
        10       159         1        0.13492600        0.13793978               0.00000000              19.19551276
        10       160         8       -0.27789400       -0.28753749               0.00000000             -55.63696690
        10       161         1        0.14503200        0.15802022               0.00000000              19.19485870
        10       162         1        0.13615300        0.14056773               0.00000000              19.19498383
        10       163         8       -0.29360600       -0.29421101               0.00000000             -55.63365312
        10       164         1        0.12006900        0.11898118               0.00000000              19.19412243
        10       165         1        0.13649500        0.12876391               0.00000000              19.19086946
        10       166         8       -0.29354700       -0.29180259               0.00000000             -55.63531180
        10       167         1        0.14272700        0.14262478               0.00000000              19.19401534
        10       168         1        0.13155500        0.12860633               0.00000000              19.19195908
        10       169         8       -0.27704400       -0.27558530               0.00000000             -55.63608683
        10       170         1        0.15116400        0.14795254               0.00000000              19.19539186
        10       171         1        0.15058600        0.13689942               0.00000000              19.19514847
        10       172         8       -0.26715100       -0.26690937               0.00000000             -55.63627127
        10       173         1        0.14385800        0.13592031               0.00000000              19.19506061
        10       174         1        0.14577900        0.13930959               0.00000000              19.19654365
        10       175         8       -0.30269600       -0.33318945               0.00000000             -55.63706980
        10       176         1        0.14036100        0.15592456               0.00000000              19.19553968
        10       177         1        0.12451200        0.12524827               0.00000000              19.19500140
        10       178         8       -0.27977600       -0.26715994               0.00000000             -55.63523053
        10       179         1        0.14114400        0.15057799               0.00000000              19.19558594
        10       180         1        0.14942400        0.14782704               0.00000000              19.20111206
        10       181         8       -0.29657000       -0.28962095               0.00000000             -55.63480622
        10       182         1        0.12729900        0.12997356               0.00000000              19.19273992
        10       183         1        0.12777400        0.14728193               0.00000000              19.19327372
        10       184         8       -0.32185000       -0.31930052               0.00000000             -55.63546663
        10       185         1        0.13420500        0.12237852               0.00000000              19.19423205
        10       186         1        0.11536800        0.12449571               0.00000000              19.19252751
        10       187         8       -0.26221100       -0.27504502               0.00000000             -55.63624250
        10       188         1        0.15874400        0.13814651               0.00000000              19.19287667
        10       189         1        0.13887800        0.12398278               0.00000000              19.19402160
        10       190         8       -0.27608700       -0.29067729               0.00000000             -55.63829968
        10       191         1        0.14543000        0.15631318               0.00000000              19.19595428
        10       192         1        0.15301600        0.14937033               0.00000000              19.19597601
        11         1         8       -0.22104400       -0.24501277               0.00000000             -55.63736276
        11         2         1        0.15254100        0.14956496               0.00000000              19.19494335
        11         3         1        0.16887500        0.16204192               0.00000000              19.19718931
        11         4         8       -0.32038400       -0.32659949               0.00000000             -55.63690641
        11         5         1        0.14263000        0.16444114               0.00000000              19.19804131
        11         6         1        0.12515300        0.12756615               0.00000000              19.19603080
        11         7         8       -0.29556200       -0.29022293               0.00000000             -55.63679743
        11         8         1        0.14387900        0.15261401               0.00000000              19.19756272
        11         9         1        0.13658600        0.14962632               0.00000000              19.19836366
        11        10         8       -0.28444500       -0.30552782               0.00000000             -55.63661825
        11        11         1        0.15401500        0.15404568               0.00000000              19.19604673
        11        12         1        0.13954200        0.11917841               0.00000000              19.19010298
        11        13         8       -0.26863900       -0.26453254               0.00000000             -55.63678253
        11        14         1        0.13778900        0.13288677               0.00000000              19.19340451
        11        15         1        0.15835700        0.15920971               0.00000000              19.19822480
        11        16         8       -0.28350700       -0.27206821               0.00000000             -55.63589241
        11        17         1        0.12319300        0.12981575               0.00000000              19.19298542
        11        18         1        0.12855600        0.14035092               0.00000000              19.19409614
        11        19         8       -0.29974300       -0.25386283               0.00000000             -55.63684100
        11        20         1        0.14716200        0.13957271               0.00000000              19.19567736
        11        21         1        0.14308100        0.14146653               0.00000000              19.19559283
        11        22         8       -0.29128300       -0.26855367               0.00000000             -55.63574374
        11        23         1        0.12184700        0.13183348               0.00000000              19.19176081
        11        24         1        0.12399700        0.14665736               0.00000000              19.19385297
        11        25         8       -0.25070500       -0.26144217               0.00000000             -55.63613594
        11        26         1        0.13396600        0.13515567               0.00000000              19.19508897
        11        27         1        0.14353400        0.14000236               0.00000000              19.19331724
        11        28         8       -0.30072500       -0.28957975               0.00000000             -55.63287916
        11        29         1        0.13283500        0.14477536               0.00000000              19.19382624
        11        30         1        0.11640600        0.13439454               0.00000000              19.19239441
        11        31         8       -0.25258900       -0.24255918               0.00000000             -55.63723116
        11        32         1        0.14231700        0.14908886               0.00000000              19.19250076
        11        33         1        0.15986200        0.15002252               0.00000000              19.19797262
        11        34         8       -0.27056700       -0.25603658               0.00000000             -55.63568966
        11        35         1        0.13161400        0.13801426               0.00000000              19.19301778
        11        36         1        0.15240800        0.14760803               0.00000000              19.19659998
        11        37         8       -0.30989300       -0.31456539               0.00000000             -55.63508453
        11        38         1        0.13083800        0.13952511               0.00000000              19.19726203
        11        39         1        0.11360000        0.12370376               0.00000000              19.19238881
        11        40         8       -0.28752600       -0.29881564               0.00000000             -55.63680759
        11        41         1        0.13176300        0.14714227               0.00000000              19.19792961
        11        42         1        0.13368900        0.13074520               0.00000000              19.19499895
        11        43         8       -0.24948600       -0.24173792               0.00000000             -55.63597908
        11        44         1        0.14407700        0.14720386               0.00000000              19.19413681
        11        45         1        0.14918100        0.14954557               0.00000000              19.19639909
        11        46         8       -0.24540600       -0.25087480               0.00000000             -55.63640956
        11        47         1        0.13191100        0.13231180               0.00000000              19.19253088
        11        48         1        0.14508800        0.14391383               0.00000000              19.19436968
        11        49         8       -0.28869500       -0.27479965               0.00000000             -55.63575925
        11        50         1        0.13200200        0.13653604               0.00000000              19.19260161
        11        51         1        0.12354300        0.12687579               0.00000000              19.19285674
        11        52         8       -0.25748300       -0.25469344               0.00000000             -55.63729471
        11        53         1        0.14434500        0.13344074               0.00000000              19.19428107
        11        54         1        0.15086400        0.14508119               0.00000000              19.19618860
        11        55         8       -0.30330500       -0.30573985               0.00000000             -55.63616216
        11        56         1        0.12131100        0.11665853               0.00000000              19.19487501
        11        57         1        0.13110300        0.14860742               0.00000000              19.19380086
        11        58         8       -0.28214900       -0.28251609               0.00000000             -55.63612639
        11        59         1        0.15089100        0.14621219               0.00000000              19.19714633
        11        60         1        0.13676700        0.13525174               0.00000000              19.19326297
        11        61         8       -0.26836000       -0.25346793               0.00000000             -55.63810005
        11        62         1        0.14738300        0.14699255               0.00000000              19.19654501
        11        63         1        0.14221700        0.13296645               0.00000000              19.19432413
        11        64         8       -0.25920500       -0.25613204               0.00000000             -55.63603088
        11        65         1        0.12573000        0.13389345               0.00000000              19.19214505
        11        66         1        0.13820200        0.15076685               0.00000000              19.19268141
        11        67         8       -0.27910500       -0.29295063               0.00000000             -55.63586643
        11        68         1        0.13871700        0.14262627               0.00000000              19.19577548
        11        69         1        0.14207100        0.14635311               0.00000000              19.19252702
        11        70         8       -0.29818400       -0.30405121               0.00000000             -55.63690264
        11        71         1        0.13446200        0.14360467               0.00000000              19.19434479
        11        72         1        0.13274900        0.13003164               0.00000000              19.19791841
        11        73         8       -0.24384300       -0.27279265               0.00000000             -55.63610613
        11        74         1        0.15217400        0.13563545               0.00000000              19.19079917
        11        75         1        0.16403300        0.16005222               0.00000000              19.19862549
        11        76         8       -0.24410800       -0.26144418               0.00000000             -55.63660307
        11        77         1        0.13570100        0.14278762               0.00000000              19.19539232
        11        78         1        0.15887600        0.15763482               0.00000000              19.19386842
        11        79         8       -0.24960500       -0.25955154               0.00000000             -55.63724793
        11        80         1        0.13844100        0.13254055               0.00000000              19.19620169
        11        81         1        0.15359500        0.14808807               0.00000000              19.19223722
        11        82         8       -0.27221700       -0.27802143               0.00000000             -55.63513031
        11        83         1        0.13503400        0.14217657               0.00000000              19.19213669
        11        84         1        0.12836200        0.13144191               0.00000000              19.19081688
        11        85         8       -0.26135200       -0.26426281               0.00000000             -55.63560778
        11        86         1        0.14238400        0.13526750               0.00000000              19.19577817
        11        87         1        0.14287500        0.13573277               0.00000000              19.19685592
        11        88         8       -0.27682600       -0.25784734               0.00000000             -55.63650457
        11        89         1        0.13194300        0.13541514               0.00000000              19.20138029
        11        90         1        0.12513700        0.13004400               0.00000000              19.19432090
        11        91         8       -0.29290100       -0.27517963               0.00000000             -55.63732626
        11        92         1        0.14401400        0.14246945               0.00000000              19.19832931
        11        93         1        0.12978500        0.12907432               0.00000000              19.19394421
        11        94         8       -0.27405800       -0.24819712               0.00000000             -55.63597354
        11        95         1        0.14547500        0.14235764               0.00000000              19.19881777
        11        96         1        0.12885000        0.13127978               0.00000000              19.19373082
        11        97         8       -0.31160500       -0.30263738               0.00000000             -55.63534533
        11        98         1        0.12706600        0.11953822               0.00000000              19.19462436
        11        99         1        0.11443700        0.11549597               0.00000000              19.19380735
        11       100         8       -0.32671500       -0.31894450               0.00000000             -55.63534662
        11       101         1        0.12062000        0.13396817               0.00000000              19.19230688
        11       102         1        0.11965900        0.13195580               0.00000000              19.19163124
        11       103         8       -0.30175600       -0.28823070               0.00000000             -55.63547368
        11       104         1        0.12571100        0.12586240               0.00000000              19.19160067
        11       105         1        0.13127600        0.13160351               0.00000000              19.19227107
        11       106         8       -0.29957400       -0.28916807               0.00000000             -55.63620504
        11       107         1        0.13936800        0.13919568               0.00000000              19.19671777
        11       108         1        0.14648000        0.12983254               0.00000000              19.19768782
        11       109         8       -0.28175000       -0.28860868               0.00000000             -55.63525596
        11       110         1        0.15130900        0.15754268               0.00000000              19.19452738
        11       111         1        0.13011300        0.13880088               0.00000000              19.19522208
        11       112         8       -0.29844500       -0.29777676               0.00000000             -55.63390408
        11       113         1        0.12166500        0.13552066               0.00000000              19.19143921
        11       114         1        0.11997300        0.14127490               0.00000000              19.19140082
        11       115         8       -0.28876700       -0.28903892               0.00000000             -55.63585756
        11       116         1        0.13570300        0.12788447               0.00000000              19.19603255
        11       117         1        0.13914000        0.13872266               0.00000000              19.19368911
        11       118         8       -0.28096300       -0.29394822               0.00000000             -55.63659268
        11       119         1        0.14432400        0.14032611               0.00000000              19.19379528
        11       120         1        0.13430200        0.12932568               0.00000000              19.19450061
        11       121         8       -0.26780600       -0.24958452               0.00000000             -55.63634885
        11       122         1        0.14697500        0.13897639               0.00000000              19.19420142
        11       123         1        0.14398300        0.12736187               0.00000000              19.19313193
        11       124         8       -0.29024600       -0.30104983               0.00000000             -55.63314048
        11       125         1        0.13735200        0.15937019               0.00000000              19.19467121
        11       126         1        0.10932600        0.07721980               0.00000000              19.19547287
        11       127         8       -0.20033400       -0.24084229               0.00000000             -55.64460361
        11       128         1        0.15347000        0.15627515               0.00000000              19.19221021
        11       129         1        0.13169100        0.13276147               0.00000000              19.19504540
        11       130         8       -0.25731300       -0.26157489               0.00000000             -55.63708343
        11       131         1        0.14184100        0.13450424               0.00000000              19.19352230
        11       132         1        0.14391400        0.14410374               0.00000000              19.19285465
        11       133         8       -0.28187300       -0.28073280               0.00000000             -55.63718753
        11       134         1        0.13975900        0.14885988               0.00000000              19.19757377
        11       135         1        0.12940600        0.13471884               0.00000000              19.19399717
        11       136         8       -0.26160200       -0.26034587               0.00000000             -55.63779686
        11       137         1        0.13528400        0.13892791               0.00000000              19.19190230
        11       138         1        0.13259500        0.12270732               0.00000000              19.19392856
        11       139         8       -0.28644000       -0.25664339               0.00000000             -55.63494361
        11       140         1        0.13490800        0.09572935               0.00000000              19.19295490
        11       141         1        0.13284400        0.11569656               0.00000000              19.19492765
        11       142         8       -0.25869500       -0.25038665               0.00000000             -55.63618288
        11       143         1        0.13931100        0.14608347               0.00000000              19.19361350
        11       144         1        0.13292400        0.13089859               0.00000000              19.19335520
        11       145         8       -0.22088500       -0.24688862               0.00000000             -55.63540807
        11       146         1        0.16277200        0.14213185               0.00000000              19.19356569
        11       147         1        0.15342500        0.13052387               0.00000000              19.19162347
        11       148         8       -0.22724000       -0.25664971               0.00000000             -55.63839824
        11       149         1        0.14985900        0.13630874               0.00000000              19.19468650
        11       150         1        0.16086600        0.14064697               0.00000000              19.19553661
        11       151         8       -0.29168400       -0.26987924               0.00000000             -55.63799436
        11       152         1        0.12724900        0.12528746               0.00000000              19.19376643
        11       153         1        0.13620200        0.15009849               0.00000000              19.19330295
        11       154         8       -0.29639400       -0.27174047               0.00000000             -55.63803133
        11       155         1        0.14761200        0.16339491               0.00000000              19.19575040
        11       156         1        0.13727800        0.13466150               0.00000000              19.19273141
        11       157         8       -0.26754600       -0.27723837               0.00000000             -55.63627903
        11       158         1        0.13947000        0.13845047               0.00000000              19.19550662
        11       159         1        0.13510300        0.14021461               0.00000000              19.19565514
        11       160         8       -0.26343600       -0.26531109               0.00000000             -55.63724299
        11       161         1        0.15518200        0.16201744               0.00000000              19.19597912
        11       162         1        0.15008300        0.14300828               0.00000000              19.19383460
        11       163         8       -0.31964400       -0.30021567               0.00000000             -55.63450157
        11       164         1        0.12168500        0.12926992               0.00000000              19.19262176
        11       165         1        0.13653100        0.13485076               0.00000000              19.19266066
        11       166         8       -0.28662900       -0.27516347               0.00000000             -55.63476418
        11       167         1        0.13361700        0.12632827               0.00000000              19.19178621
        11       168         1        0.12879300        0.13020857               0.00000000              19.19317061
        11       169         8       -0.27638900       -0.26185288               0.00000000             -55.63617151
        11       170         1        0.15349700        0.14325010               0.00000000              19.19617628
        11       171         1        0.15758300        0.13789628               0.00000000              19.19598480
        11       172         8       -0.28603000       -0.28602011               0.00000000             -55.63605955
        11       173         1        0.13426400        0.12767148               0.00000000              19.19688667
        11       174         1        0.14788300        0.14192641               0.00000000              19.19654060
        11       175         8       -0.28633200       -0.30197961               0.00000000             -55.63725826
        11       176         1        0.14406500        0.15836610               0.00000000              19.19414289
        11       177         1        0.12502800        0.11785104               0.00000000              19.19660387
        11       178         8       -0.27525300       -0.26426492               0.00000000             -55.63559263
        11       179         1        0.13786600        0.14268234               0.00000000              19.19658296
        11       180         1        0.14990600        0.14983325               0.00000000              19.19903504
        11       181         8       -0.31864100       -0.30503750               0.00000000             -55.63583821
        11       182         1        0.12077900        0.12945733               0.00000000              19.19474051
        11       183         1        0.12648700        0.14178429               0.00000000              19.19354948
        11       184         8       -0.30764300       -0.30973200               0.00000000             -55.63488105
        11       185         1        0.13267200        0.07536250               0.00000000              19.19328794
        11       186         1        0.12029400        0.11829570               0.00000000              19.19272439
        11       187         8       -0.24277500       -0.24790028               0.00000000             -55.63619299
        11       188         1        0.16198800        0.13422992               0.00000000              19.19359127
        11       189         1        0.14315500        0.12301662               0.00000000              19.19448910
        11       190         8       -0.25659800       -0.27740092               0.00000000             -55.63702814
        11       191         1        0.14510500        0.14824431               0.00000000              19.19602217
        11       192         1        0.15202000        0.15019143               0.00000000              19.19360571
        12         1         8       -0.22224900       -0.24277077               0.00000000             -55.63712716
        12         2         1        0.15164600        0.15234617               0.00000000              19.19513907
        12         3         1        0.16515100        0.16195194               0.00000000              19.19675606
        12         4         8       -0.31949400       -0.33400725               0.00000000             -55.63619820
        12         5         1        0.13744600        0.16141067               0.00000000              19.19733961
        12         6         1        0.11984900        0.12984806               0.00000000              19.19565175
        12         7         8       -0.29527000       -0.29960533               0.00000000             -55.63612916
        12         8         1        0.14193500        0.14642457               0.00000000              19.19569171
        12         9         1        0.13238000        0.13257930               0.00000000              19.19769633
        12        10         8       -0.29153800       -0.30758511               0.00000000             -55.63711511
        12        11         1        0.14630800        0.14519100               0.00000000              19.19845500
        12        12         1        0.14018600        0.13424280               0.00000000              19.19030354
        12        13         8       -0.26783000       -0.26515325               0.00000000             -55.63659908
        12        14         1        0.13918700        0.13049474               0.00000000              19.19395110
        12        15         1        0.16145100        0.16571844               0.00000000              19.19681629
        12        16         8       -0.27609000       -0.26753005               0.00000000             -55.63582350
        12        17         1        0.13397100        0.13451683               0.00000000              19.19409714
        12        18         1        0.13152400        0.13482272               0.00000000              19.19298616
        12        19         8       -0.28726400       -0.25614812               0.00000000             -55.63644958
        12        20         1        0.13610700        0.14538572               0.00000000              19.19616738
        12        21         1        0.13863000        0.15889767               0.00000000              19.19338367
        12        22         8       -0.29319800       -0.27201684               0.00000000             -55.63624406
        12        23         1        0.11984400        0.12300174               0.00000000              19.19273451
        12        24         1        0.12620300        0.13180397               0.00000000              19.19379689
        12        25         8       -0.26962100       -0.26379665               0.00000000             -55.63610700
        12        26         1        0.12755200        0.13731777               0.00000000              19.19497314
        12        27         1        0.13327300        0.13665227               0.00000000              19.19348712
        12        28         8       -0.30598000       -0.30476240               0.00000000             -55.63446293
        12        29         1        0.13056600        0.14772775               0.00000000              19.19431350
        12        30         1        0.11853300        0.12443824               0.00000000              19.19304274
        12        31         8       -0.27044000       -0.26595832               0.00000000             -55.63666776
        12        32         1        0.14502800        0.13963218               0.00000000              19.19330047
        12        33         1        0.15335500        0.14994093               0.00000000              19.19676220
        12        34         8       -0.26582800       -0.24137823               0.00000000             -55.63544347
        12        35         1        0.14307300        0.13201601               0.00000000              19.19315087
        12        36         1        0.16386800        0.14847007               0.00000000              19.19500744
        12        37         8       -0.30418500       -0.29719587               0.00000000             -55.63654281
        12        38         1        0.14232800        0.15984611               0.00000000              19.19890682
        12        39         1        0.12679800        0.12859999               0.00000000              19.19340619
        12        40         8       -0.28167600       -0.29480731               0.00000000             -55.63481864
        12        41         1        0.12045000        0.11424815               0.00000000              19.19381943
        12        42         1        0.12666000        0.13487555               0.00000000              19.19313335
        12        43         8       -0.26861900       -0.26031702               0.00000000             -55.63632780
        12        44         1        0.15129900        0.14554761               0.00000000              19.19427501
        12        45         1        0.15259400        0.13814683               0.00000000              19.19831866
        12        46         8       -0.25419500       -0.26176099               0.00000000             -55.63402744
        12        47         1        0.13586600        0.12319776               0.00000000              19.19299827
        12        48         1        0.13490900        0.13374275               0.00000000              19.19208333
        12        49         8       -0.31738800       -0.31073887               0.00000000             -55.63702618
        12        50         1        0.13140000        0.14164087               0.00000000              19.19482083
        12        51         1        0.11934400        0.12438098               0.00000000              19.19380669
        12        52         8       -0.26624800       -0.25186999               0.00000000             -55.63412345
        12        53         1        0.12934100        0.11958920               0.00000000              19.19394540
        12        54         1        0.13141600        0.12333507               0.00000000              19.19104121
        12        55         8       -0.30824600       -0.31395681               0.00000000             -55.63540955
        12        56         1        0.11615200        0.10813668               0.00000000              19.19353571
        12        57         1        0.12838700        0.15212469               0.00000000              19.19382459
        12        58         8       -0.27679400       -0.27927035               0.00000000             -55.63566695
        12        59         1        0.14930300        0.14888838               0.00000000              19.19667365
        12        60         1        0.13506200        0.12624193               0.00000000              19.19403734
        12        61         8       -0.26773200       -0.26586765               0.00000000             -55.63720285
        12        62         1        0.14725100        0.14766279               0.00000000              19.19460519
        12        63         1        0.13406400        0.13417291               0.00000000              19.19436989
        12        64         8       -0.26777300       -0.25625752               0.00000000             -55.63604182
        12        65         1        0.12559100        0.13457453               0.00000000              19.19291034
        12        66         1        0.13572300        0.15320418               0.00000000              19.19379727
        12        67         8       -0.28831500       -0.29253749               0.00000000             -55.63584865
        12        68         1        0.14540100        0.14217101               0.00000000              19.19538299
        12        69         1        0.14024200        0.14527332               0.00000000              19.19369864
        12        70         8       -0.27384300       -0.27314111               0.00000000             -55.63642945
        12        71         1        0.13640900        0.13795781               0.00000000              19.19330654
        12        72         1        0.13593700        0.13079356               0.00000000              19.19754525
        12        73         8       -0.25603400       -0.27838314               0.00000000             -55.63517689
        12        74         1        0.14490200        0.13016265               0.00000000              19.19192136
        12        75         1        0.15397000        0.16617603               0.00000000              19.19640920
        12        76         8       -0.25656900       -0.27136603               0.00000000             -55.63632009
        12        77         1        0.13470200        0.12981779               0.00000000              19.19660803
        12        78         1        0.15164000        0.15642736               0.00000000              19.19592534
